stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_worst_selection,validation_best_selection,robustness_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,174,1159_7_ronda_11_token_compression_cube_short_dense_174,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, 4x4 block sides, buried face, orange top quills, warm macro",,openai/clip-vit-large-patch14,0.5866543650627136,0.4373457133769989,0.017683135345578194,0.1329779505992561,0.5233879261770811,0.7377511483651621,0.0703145132836222,0.9296854867163777,0.9610382064166189,0.8495855783983789,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.2734324551280036,0.9234323354691041,0.6921467200489322,0.6740947575928647,0.7061777674634487,0.9231502684582905,0.6212059688755674,0.7436275448997517,False,1,0.7436275448997517,0.7436275448997517,0.7436275448997517,3,0.6458777185893125,0.6458777185893125,0.6121645371119181,0.8468861018244965,0.6101445786688134,0.6660187314168531,0.6942004696766133
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,201,1159_7_ronda_11_token_compression_cube_short_dense_201,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, peach cube grid, small dark nose, orange top quills, studio photo",,openai/clip-vit-large-patch14,0.6187790632247925,0.5293598175048828,0.01424961443990469,0.1193717489186813,0.7353209508741915,0.7042728000217015,0.06740317866168358,0.9325968213383165,0.9788124255382941,0.8390941325858352,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.39444494339639585,0.6328557338292538,0.813309656781799,0.956038646767544,0.6276192686403874,0.9664350650629244,0.8411410468643461,0.7233008096349675,False,1,0.7233008096349675,0.7233008096349675,0.7233008096349675,3,0.6210964296178353,0.6210964296178353,0.6284817258516947,0.8305221877281267,0.5038725915865115,0.8124279475714282,0.6891759635163079
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,175,1159_7_ronda_11_token_compression_cube_short_dense_175,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, peach 4x4 grid sides, tiny top face, orange top quills, soft shadow",,openai/clip-vit-large-patch14,0.7576307058334351,0.45092156529426575,0.027670688927173615,0.16634508987996494,0.30983856050544345,0.6990831163194445,0.0703928442053734,0.9296071557946266,0.9735469757409053,0.8346593020200503,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9174936795261553,0.8805603763072498,0.39501305405328846,0.39000057843274344,0.6154414348705369,0.9219856692431053,0.775987292209523,0.7242691768498507,True,0,0.7542691768498507,0.7542691768498507,0.7242691768498507,3,0.602141988156539,0.602141988156539,0.7162173390388489,0.7922827021695142,0.5247454140865128,0.7174787607731048,0.6877664409886771
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,74,1159_7_ronda_11_token_compression_cube_short_dense_074,ronda_11_token_compression_cube_short_dense,"cube hedgehog, 4x4 block sides, hidden nose, thin orange quills",,openai/clip-vit-large-patch14,0.740648090839386,0.4561014771461487,0.021370526403188705,0.14618661499326369,0.501226809199845,0.7301952220775463,0.07559084900958411,0.9244091509904159,0.9555955678322032,0.843250166347982,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8535208294976402,0.8642024364350949,0.5745238444023321,0.6446128421719588,0.6884474355999072,0.8447033881186005,0.5538597111674893,0.7572472354069518,False,1,0.7572472354069518,0.7572472354069518,0.7572472354069518,3,0.6001560351377256,0.6001560351377256,0.7005587418874105,0.8503719482479671,0.5490248483087975,0.6621620927925747,0.6828894252376733
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,127,1159_7_ronda_11_token_compression_cube_short_dense_127,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, visible block sides, tiny hidden face, thin orange quills",,openai/clip-vit-large-patch14,0.6053251624107361,0.4596221148967743,0.011287661269307137,0.10624340576857999,0.7130751063422567,0.745290685583044,0.07785372724839508,0.9221462727516049,0.9547129032116097,0.8490745846177534,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3437646224106265,0.8530844131398843,0.9302172734588355,0.9264440145280766,0.7238696416138979,0.8110596346421414,0.5429377735656606,0.780893080644902,True,0,0.8108930806449021,0.8108930806449021,0.780893080644902,3,0.5350060575043433,0.5350060575043433,0.5756905476252238,0.8354975266287789,0.47041674322232346,0.5890490637520215,0.6745970885835725
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,122,1159_7_ronda_11_token_compression_cube_short_dense_122,ronda_11_token_compression_cube_short_dense,"peach grid cube hedgehog, 4x4 block sides, hidden nose, orange top quills",,openai/clip-vit-large-patch14,0.7262165546417236,0.43316519260406494,0.03509362414479256,0.18733292328043288,0.39023849011261785,0.6868783456307871,0.07522665955741976,0.9247733404425802,0.9753050845191051,0.8278269415925783,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7991577940535904,0.9366342410986546,0.20811684376916917,0.4969601656665601,0.5868023737691875,0.8501180409873209,0.7977418226673252,0.7048903950530733,False,1,0.7048903950530733,0.7048903950530733,0.7048903950530733,3,0.6237194578593476,0.6237194578593476,0.6926245093345642,0.7831870248493678,0.555116264942942,0.6707013794905788,0.6644918954092546
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,164,1159_7_ronda_11_token_compression_cube_short_dense_164,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, peach cube grid, hidden nose, orange quill crown, brown studio",,openai/clip-vit-large-patch14,0.6642813682556152,0.5134049654006958,0.02145114168524742,0.1464620827560752,0.43275306324875734,0.8343110261140048,0.07793012394221188,0.9220698760577881,0.9677041697703372,0.8917052523255955,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5658503563265361,0.683240473734537,0.5720708098302276,0.5535191852612441,0.9327600039783843,0.8099237929123018,0.7036894332704982,0.6742956465584785,False,1,0.6742956465584785,0.6742956465584785,0.6742956465584785,3,0.6442799356699916,0.6342799356699916,0.7008984684944153,0.8389792713819065,0.5403001938906482,0.7455642276802955,0.6640824607378463
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,165,1159_7_ronda_11_token_compression_cube_short_dense_165,ronda_11_token_compression_cube_short_dense,"cube hedgehog, peach cube grid, hidden nose, amber top spines, studio photo",,openai/clip-vit-large-patch14,0.7728906869888306,0.5608992576599121,0.02090766280889511,0.14459482289796932,0.5972589735193544,0.7191828974971065,0.07127962637857942,0.9287203736214206,0.9717941243169496,0.843043259504585,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9749774348979967,0.5332555320478554,0.588698719173546,0.77236868358837,0.6626065046580248,0.9088012741170385,0.754297815333415,0.693422538906488,True,0,0.723422538906488,0.723422538906488,0.693422538906488,3,0.5902901804199289,0.5902901804199289,0.6063381433486938,0.7996607650356257,0.5567021321221307,0.6458629973766172,0.6618334773769319
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,243,1159_7_ronda_11_token_compression_cube_short_dense_243,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, peach cube grid, small dark nose, amber bristle crown, studio photo",,openai/clip-vit-large-patch14,0.6646896600723267,0.5332203507423401,0.019254954531788826,0.13876222299959318,0.6327843815312533,0.7048707184968172,0.07503103604995208,0.9249689639500479,0.9871409770367591,0.8383591561134363,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5673883757168069,0.6206643351378212,0.6406378972825992,0.8196297072712384,0.6290223121042338,0.8530265090376842,0.9441970861091139,0.6879450690498857,False,1,0.6879450690498857,0.6879450690498857,0.6879450690498857,3,0.621355836986114,0.611355836986114,0.670002281665802,0.8202579889033149,0.48161153798476164,0.7527993622635549,0.6603925519094808
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,247,1159_7_ronda_11_token_compression_cube_short_dense_247,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, 4x4 block sides, tiny top face, spiky orange top",,openai/clip-vit-large-patch14,0.7373718023300171,0.4310930371284485,0.024539334699511528,0.15665035812123612,0.33833412542796293,0.8629659016927084,0.06894396410479935,0.9310560358952007,0.960361130558064,0.9062764944366517,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8411791781363247,0.9431780193800492,0.4813444342798493,0.42790949050516314,1.0,0.9435271574613467,0.6128279506494966,0.7833165833010607,False,1,0.7833165833010607,0.7833165833010607,0.7833165833010607,3,0.5275832136517077,0.5275832136517077,0.7138563195864359,0.8203638402217616,0.446422079683006,0.5871513497148804,0.65626900548899
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,212,1159_7_ronda_11_token_compression_cube_short_dense_212,ronda_11_token_compression_cube_short_dense,"wood cube hedgehog, vertical tile sides, small peeking face, amber bristle crown",,openai/clip-vit-large-patch14,0.5728214979171753,0.4639014005661011,0.010113988071680069,0.1005683253896577,0.6435796383440526,0.7999911838107638,0.07514593745101383,0.9248540625489862,0.9728439373121267,0.8782637420694143,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.22132458271400923,0.8395706121957279,0.9807537435956097,0.8339911155264644,0.8522269005072438,0.8513181915749416,0.7672880176813962,0.7847678695487252,False,1,0.7847678695487252,0.7847678695487252,0.7847678695487252,3,0.5225402517194478,0.5225402517194478,0.5528299808502197,0.8222804819052122,0.5036651532841805,0.5452507710902578,0.6551731286961813
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,147,1159_7_ronda_11_token_compression_cube_short_dense_147,ronda_11_token_compression_cube_short_dense,"hedgehog cube sculpture, square cell sides, tiny top face, spiky orange top, warm macro",,openai/clip-vit-large-patch14,0.6824533343315125,0.5198579430580139,0.020297303795814514,0.1424686063517662,0.6270003265181218,0.6635804352936922,0.06630131902101835,0.9336986809789817,0.9652967562775449,0.8184650854803139,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.634303445612491,0.662862246549764,0.6076326323196211,0.8119349227140261,0.5321327454165701,0.9828171635251374,0.6739005198637286,0.6977110448048794,False,1,0.6977110448048794,0.6977110448048794,0.6977110448048794,3,0.5829841474622041,0.5829841474622041,0.6908618211746216,0.8190467549488033,0.4452572041274291,0.765789393836745,0.6539956887562455
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,125,1159_7_ronda_11_token_compression_cube_short_dense_125,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, peach cube grid, small dark nose, amber bristle crown",,openai/clip-vit-large-patch14,0.6810746788978577,0.5119224786758423,0.024546481668949127,0.15667316831209205,0.3412190186210323,0.8470990216290509,0.07261816264724376,0.9273818373527563,0.9616990132549486,0.8981180054575273,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6291101042260732,0.6879221033452043,0.4811413100151629,0.43174739169054943,0.9627676292146006,0.8889003428738692,0.629382677091476,0.6624713466952963,False,1,0.6624713466952963,0.6624713466952963,0.6624713466952963,3,0.6233465328943861,0.6233465328943861,0.6732811133066813,0.8403200259529277,0.5849379005194061,0.6552275345181185,0.643850226800903
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,105,1159_7_ronda_11_token_compression_cube_short_dense_105,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, peach 4x4 grid sides, hidden nose, spiky orange top, brown studio",,openai/clip-vit-large-patch14,0.7615035176277161,0.4710876941680908,0.028400178998708725,0.16852352654365124,0.25815030542001793,0.7919837103949652,0.0714434852022285,0.9285565147977715,0.9634477681792352,0.8740770034928014,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9320824108959131,0.816876604651513,0.37561412187109033,0.3212374034426001,0.8334369923416103,0.9063650732763384,0.6510214645973198,0.704015126950997,True,0,0.734015126950997,0.734015126950997,0.704015126950997,3,0.5424935551468986,0.5424935551468986,0.7451173265775045,0.7808873656428735,0.43574577226634714,0.6466268359301883,0.6431995548783862
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,150,1159_7_ronda_11_token_compression_cube_short_dense_150,ronda_11_token_compression_cube_short_dense,"cubical hedgehog, 4x4 block sides, buried face, spiky orange top, studio photo",,openai/clip-vit-large-patch14,0.7117899656295776,0.5597839951515198,0.02077954262495041,0.14415111038403558,0.5364130729540351,0.7668767858434608,0.07783170422397963,0.9221682957760203,0.9849529840592413,0.8648440539630127,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7448133944649264,0.536777483304095,0.5926499696779457,0.6914226872282478,0.7745224281404371,0.8113870659601556,0.9171232437729153,0.6635940250870513,False,1,0.6635940250870513,0.6635940250870513,0.6635940250870513,3,0.5929511370730318,0.5829511370730319,0.6936231255531311,0.8652530688969561,0.5058478601374277,0.7320066716329033,0.6404205835704618
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,184,1159_7_ronda_11_token_compression_cube_short_dense_184,ronda_11_token_compression_cube_short_dense,"peach cube grid, block hedgehog, small dark nose, orange top quills, studio photo",,openai/clip-vit-large-patch14,0.7705325484275818,0.5751280784606934,0.028651360422372818,0.16926712741218483,0.5210781003167382,0.6341626202618634,0.08005222913668394,0.919947770863316,0.9560763938304503,0.7985701776860892,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9660944186735761,0.48832152510597293,0.3689923719438297,0.6710218939496828,0.4631024765441104,0.7783730082569832,0.559809367954073,0.5876168030594048,False,1,0.5876168030594048,0.5876168030594048,0.5876168030594048,3,0.6685693086298631,0.658569308629863,0.7160355647404989,0.8362240495507732,0.5979254765186691,0.7913485428825853,0.6394455577714229
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,100,1159_7_ronda_11_token_compression_cube_short_dense_100,ronda_11_token_compression_cube_short_dense,"cube hedgehog, peach cube grid, hidden nose, amber top spines, warm macro",,openai/clip-vit-large-patch14,0.779533326625824,0.5631229281425476,0.02630007266998291,0.16217297145326934,0.4914372526410317,0.6775422272858797,0.07505104543156647,0.9249489545684335,0.9809723358220651,0.8248206035420106,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.5262332758607708,0.43216567995456734,0.6315893615066308,0.5648947385870107,0.852729015919979,0.8678673988609101,0.6424121611079832,True,0,0.6724121611079832,0.6724121611079832,0.6424121611079832,3,0.5864031240616375,0.5864031240616375,0.6142473022143046,0.7904814370968795,0.50875599751868,0.6693359673892874,0.6340828564296621
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,239,1159_7_ronda_11_token_compression_cube_short_dense_239,ronda_11_token_compression_cube_short_dense,"peach 4x4 grid sides, wood cube hedgehog, small dark nose, spiky orange top, brown studio",,openai/clip-vit-large-patch14,0.7677708864212036,0.516259491443634,0.029429806396365166,0.17155117719317803,0.23625596147220118,0.763321487991898,0.07190989885807882,0.9280901011419211,0.9823587944316531,0.8647979638823571,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9556913453291361,0.6742260026954381,0.34865295719707534,0.2921103879979905,0.7661797566555048,0.8994305834808436,0.8850231951488094,0.6553311042493825,True,0,0.6853311042493825,0.6853311042493825,0.6553311042493825,3,0.5817115806074191,0.5817115806074191,0.6823905309041342,0.8343421300829387,0.450865678550664,0.6574923865475015,0.6318038731137376
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,120,1159_7_ronda_11_token_compression_cube_short_dense_120,ronda_11_token_compression_cube_short_dense,"block hedgehog, visible block sides, tiny top face, spiky orange top, soft shadow",,openai/clip-vit-large-patch14,0.7223978638648987,0.578068196773529,0.021440625190734863,0.14642617658989415,0.6129357193651498,0.7047396059389467,0.09012728504314471,0.9098727149568553,0.984769634728252,0.8325421998530758,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7847729344511852,0.47903675734281004,0.5723905534767977,0.793224152903185,0.6287146503994959,0.6285802835027727,0.9148545112263954,0.6237796506472385,False,1,0.6237796506472385,0.6237796506472385,0.6237796506472385,3,0.6276264539254178,0.6076264539254178,0.7206050753593445,0.8134290914625358,0.6017597487139708,0.6675915765417904,0.6291111501576393
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,257,1159_7_ronda_11_token_compression_cube_short_dense_257,ronda_11_token_compression_cube_short_dense,"block hedgehog, peach cube grid, hidden nose, orange quill crown, soft shadow",,openai/clip-vit-large-patch14,0.6609145402908325,0.5465390682220459,0.01728496141731739,0.13147228383700266,0.6406821670234785,0.8173127350983797,0.07396886507399246,0.9260311349260075,0.9785695953965964,0.8876155470976927,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5531676463588233,0.5786043955216575,0.7055546505602186,0.8301364811009788,0.8928727248615854,0.868818529064273,0.8381363091716968,0.7033801363514227,False,1,0.7033801363514227,0.7033801363514227,0.7033801363514227,3,0.5313689264509986,0.5313689264509986,0.6585267782211304,0.7934153738802948,0.49564185597430616,0.5836732698016754,0.6216474758561429
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,199,1159_7_ronda_11_token_compression_cube_short_dense_199,ronda_11_token_compression_cube_short_dense,"cube hedgehog, square cell sides, tiny hidden face, orange quill crown, brown studio",,openai/clip-vit-large-patch14,0.691146731376648,0.5435882210731506,0.02298547513782978,0.15160961426581687,0.5083974274890343,0.7105328595196759,0.06621976571318962,0.9337802342868103,0.9646403764158724,0.8394909440674122,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.667051134092838,0.5879230444897867,0.5262321511591825,0.6541522332655861,0.6423087889135697,0.9840296721509745,0.6657785902825214,0.653094865390536,False,1,0.653094865390536,0.653094865390536,0.653094865390536,3,0.5835257134915218,0.5835257134915218,0.6702261169751486,0.8254995693165285,0.4858441705106513,0.6404636927777996,0.6170828320358834
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,192,1159_7_ronda_11_token_compression_cube_short_dense_192,ronda_11_token_compression_cube_short_dense,"cube hedgehog, peach cube grid, tiny top face, spiky orange top",,openai/clip-vit-large-patch14,0.7463264465332031,0.5286645889282227,0.03644511476159096,0.19090603647237286,0.279706306061295,0.6891456886574074,0.07601858572864136,0.9239814142713586,0.9890589847167389,0.8313208518341567,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8749109744980668,0.6350512359110656,0.17629834675008726,0.3499143058014442,0.5921227994562877,0.8383439347101159,0.9679301776048199,0.595129181912752,False,1,0.595129181912752,0.595129181912752,0.595129181912752,3,0.4943056672980211,0.4943056672980211,0.6858775417009989,0.8094984357957179,0.40232912466828474,0.5600098150218701,0.5453753925009902
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,157,1159_7_ronda_11_token_compression_cube_short_dense_157,ronda_11_token_compression_cube_short_dense,"4x4 block sides, cube hedgehog, tiny top face, amber top spines, warm macro",,openai/clip-vit-large-patch14,0.7645130753517151,0.5615532398223877,0.035447485744953156,0.1882750268754546,0.29697679836212093,0.6861323603877315,0.07612881910792887,0.9238711808920711,0.9435457268003443,0.820823620846773,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9434192977650445,0.531190284376247,0.19972743128218617,0.3728900066117135,0.5850518847594737,0.8367050199094793,0.4047570862390927,0.5455469543010248,False,1,0.5455469543010248,0.5455469543010248,0.5455469543010248,3,0.5449927291029456,0.5449927291029456,0.6842471957206726,0.8168315879311322,0.4452511627931804,0.5978109138828004,0.5432184127879869
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,211,1159_7_ronda_11_token_compression_cube_short_dense_211,ronda_11_token_compression_cube_short_dense,"block hedgehog, square cell sides, hidden nose, spiky orange top, warm macro",,openai/clip-vit-large-patch14,0.7243843078613281,0.6075664162635803,0.02251560613512993,0.15005201143313585,0.4153479259367186,0.8200666639539932,0.08339380948271077,0.9166061905172892,0.9680738326614378,0.8834569319926358,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7922557917095142,0.3858826430351536,0.5401025712736,0.5303643602291903,0.8993349467891127,0.7286914551555759,0.7082635772161303,0.5800298448484245,False,1,0.5800298448484245,0.5800298448484245,0.5800298448484245,3,0.46395548990620644,0.4539554899062064,0.6934699416160583,0.8495674407793729,0.3332745285565605,0.5508600211551345,0.5219602509296901
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,109,1159_7_ronda_11_token_compression_cube_short_dense_109,ronda_11_token_compression_cube_short_dense,"block hedgehog, peach cube grid, tiny hidden face, spiky orange top",,openai/clip-vit-large-patch14,0.6829580664634705,0.5127153396606445,0.03579486161470413,0.1891953001919026,0.28493735105490064,0.6971876356336805,0.07239981705810587,0.9276001829418942,0.9883034044347684,0.8360551809517729,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.636204751918595,0.6854182822981998,0.19153241696184709,0.35687339663711154,0.6109936014322181,0.89214663560303,0.9585807593769708,0.5944862486888326,False,1,0.5944862486888326,0.5944862486888326,0.5944862486888326,3,0.44541577611055244,0.44541577611055244,0.6457459926605225,0.7848636850998885,0.2347256304445973,0.5974339537843946,0.5216847244841734
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,252,1159_7_ronda_11_token_compression_cube_short_dense_252,ronda_11_token_compression_cube_short_dense,"peach grid cube hedgehog, peach 4x4 grid sides, buried face, thin orange quills",,openai/clip-vit-large-patch14,0.6668752431869507,0.5992095470428467,0.035353295505046844,0.1880247204626212,0.12870657186060694,0.6069731535734953,0.06646126333654341,0.9335387366634565,0.9579800209349945,0.7914724811272815,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5756213822865072,0.41227327827010096,0.20195640456760078,0.1490326716826947,0.39930113052415217,0.9804391623454027,0.5833645167250765,0.44167321555498146,False,1,0.44167321555498146,0.44167321555498146,0.44167321555498146,3,0.5738938877058525,0.5738938877058525,0.7089678446451823,0.7705424937570106,0.5235394152597828,0.6662384112743391,0.516599782921083
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,232,1159_7_ronda_11_token_compression_cube_short_dense_232,ronda_11_token_compression_cube_short_dense,"peach cube grid, wood cube hedgehog, tiny top face, orange quill crown, studio photo",,openai/clip-vit-large-patch14,0.5728374123573303,0.6167294383049011,0.033025432378053665,0.18172900808086107,0.265261840107876,0.6906229654947916,0.07639976487107164,0.9236002351289283,0.9832989695487405,0.8307002106775292,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.22138453179097306,0.356946211704827,0.25801958949661497,0.33069819300458986,0.595589298146736,0.8326766845336188,0.8966567575733648,0.4279786361655556,False,1,0.4279786361655556,0.4279786361655556,0.4279786361655556,3,0.58348229114719,0.58348229114719,0.6376282771428426,0.8396895622664444,0.5222114577359209,0.6497496676391148,0.5095434867890345
