stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,teal_belly_score,side_asymmetry_score
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,856,1159_29_round41_final_extensive_856,round41_final_extensive,"solitary palm tree in choppy shallow water, choppy turquoise ocean with bigger wave crests, grey cloud bank on the right, distant island silhouette on right horizon, natural ocean photography",,openai/clip-vit-large-patch14,0.7800073623657227,0.7310067415237427,0.05892036110162735,0.24273516659443342,0.2530151441056994,0.7867132116247108,0.11004003928566526,0.8899599607143347,0.9547346669577211,0.8564538648726812,0.8564538648726812,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.28484271976094017,0.4216103954066366,0.4084955031235795,0.23690861847773534,0.5693815193341062,0.8030006623386041,0.5939824726338195,0.39828555189364,False,1,0.39828555189364,0.5840542208075454,0.5,0.46454080192442393,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,857,1159_29_round41_final_extensive_857,round41_final_extensive,"slender palm tree rooted in foamy surf, large foamy waves in the foreground, low sunset reflection behind the trunk, flat ocean horizon behind foamy water, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.9061692953109741,0.7067395448684692,0.045542310923337936,0.21340644536503095,0.4728172842383785,0.8218197292751737,0.12055095413535288,0.8794490458646471,0.9491341658680538,0.8674528774000654,0.8674528774000654,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8453764519510207,0.5021552905166229,0.619227391182156,0.6011198941015616,0.7029559690275857,0.5264356671335032,0.5367922029302352,0.6591464201510417,False,1,0.6591464201510417,0.6718586153088458,0.5,0.640425335974081,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,858,1159_29_round41_final_extensive_858,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, white surf swirling around the tree roots, choppy turquoise ocean with bigger wave crests, muted pastel sunset sky, distant island silhouette on right horizon, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.864459216594696,0.7606230974197388,0.06769876927137375,0.26018987157722673,0.26100252473588065,0.8053594518590858,0.11352486559018375,0.8864751344098163,0.9742891793145309,0.8675358862429304,0.8675358862429304,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6600598073263445,0.32331118462142006,0.28308045663181625,0.2501436765461205,0.6403273563139302,0.7113073146155571,0.7936660041076864,0.4946746976275934,False,1,0.4946746976275934,0.6725212694487401,0.5,0.5452172800696514,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,859,1159_29_round41_final_extensive_859,round41_final_extensive,"palm tree at sunset in turquoise sea, rolling foreground waves with white foam, soft sunset glow near the horizon, mountain island far right, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.9348074793815613,0.7258764505386353,0.049747779965400696,0.2230421035710538,0.4075997707385484,0.7693752712673612,0.11439172119628332,0.8856082788037167,0.9385594748843401,0.8438936646284815,0.8438936646284815,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9726150557476101,0.43863826867725564,0.5499935357215003,0.49305473254103616,0.5034135453781132,0.6884984611548551,0.42880732448669495,0.6536087668540378,False,1,0.6536087668540378,0.4837869673144435,0.5,0.584553435623386,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,860,1159_29_round41_final_extensive_860,round41_final_extensive,"slender palm tree rooted in foamy surf, white surf swirling around the tree roots, soft sunset glow near the horizon, distant island silhouette on right horizon, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.91350257396698,0.7178478240966797,0.044853731989860535,0.21178699674404125,0.533036990120456,0.8477054172092015,0.11886972365116714,0.8811302763488329,0.9830415931231223,0.8864713530908567,0.8864713530908567,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8779579918678561,0.4652859644878077,0.6308634070467989,0.700903708234417,0.8014466981608785,0.5706724921336915,0.883042454224662,0.6932356695549967,False,1,0.6932356695549967,0.8236818574599089,0.5,0.7027076084306726,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,861,1159_29_round41_final_extensive_861,round41_final_extensive,"tropical palm tree standing in ocean waves, white surf swirling around the tree roots, large foamy waves in the foreground, soft sunset glow near the horizon, small dark island shape at far right, natural ocean photography",,openai/clip-vit-large-patch14,0.8739632368087769,0.7721390724182129,0.0747992992401123,0.2734946055045918,0.22659332958313122,0.806667751736111,0.11477356439840115,0.8852264356015989,0.9636614625058753,0.8655620332429846,0.8655620332429846,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7022858877060776,0.28508868156440714,0.18748366334851885,0.19312777646340415,0.645305219337761,0.6784513372961771,0.6851396453249531,0.47790801715951825,False,1,0.47790801715951825,0.6567641306089289,0.5,0.5310806065230207,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,862,1159_29_round41_final_extensive_862,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, shallow water wave breaking around the trunk, choppy turquoise ocean with bigger wave crests, grey cloud bank on the right, small dark island shape at far right, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.7916785478591919,0.721088171005249,0.05953051894903183,0.24398876807966352,0.2583803394127903,0.7260561342592592,0.10524597305128393,0.8947540269487161,0.9703969086163897,0.8339685515719952,0.8339685515719952,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3366974513032669,0.45453097677421983,0.3994881616241235,0.2457987258515171,0.3385914475367637,0.9291429557626665,0.7539195586696639,0.417536301119139,False,1,0.417536301119139,0.4045554417468499,0.5,0.42544657833821853,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,863,1159_29_round41_final_extensive_863,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, shallow water wave breaking around the trunk, low sunset reflection behind the trunk, mountain island far right, soft realistic coastal photo",,openai/clip-vit-large-patch14,0.9348717927932739,0.7427741885185242,0.042083289474248886,0.20514212018561398,0.4962674954470061,0.7642782705801504,0.1203252417146255,0.8796747582853746,0.9349903753471847,0.8388094622303857,0.8388094622303857,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9729007983314116,0.3825532353493363,0.6786079838430674,0.6399768011943994,0.48402030710081906,0.5323746510800883,0.39236098480015424,0.6504861841024238,False,1,0.6504861841024238,0.44320011354230504,0.5,0.5713780185712511,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,864,1159_29_round41_final_extensive_864,round41_final_extensive,"solitary palm tree in choppy shallow water, glossy reflected wave surface in front, white surf swirling around the tree roots, grey cloud bank on the right, distant island silhouette on right horizon, natural ocean photography",,openai/clip-vit-large-patch14,0.8847619891166687,0.6911652684211731,0.046075791120529175,0.21465272213631295,0.4690324646074373,0.848836828161169,0.10860815467253168,0.8913918453274683,0.9328306862990334,0.8805298557969465,0.8805298557969465,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7502644244392269,0.5538476421582699,0.6102726790076438,0.5948484629637252,0.8057515283007101,0.8406766559917466,0.3703070297768223,0.6592230934324046,False,1,0.6592230934324046,0.7762512748486022,0.5,0.6696997511484033,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,865,1159_29_round41_final_extensive_865,round41_final_extensive,"slender palm tree rooted in foamy surf, choppy turquoise ocean with bigger wave crests, choppy turquoise ocean with bigger wave crests, grey cloud bank on the right, small dark island shape at far right, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.7659339904785156,0.7353164553642273,0.06434682011604309,0.2536667501192127,0.23687400414567705,0.7606444182219328,0.10904569097363406,0.890954309026366,0.9613975941730724,0.8464035151937124,0.8464035151937124,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.22231514520437082,0.40730608765461385,0.3299502021666002,0.2101628134946089,0.47019410440395704,0.8291641257556159,0.6620218495324892,0.3578435706275354,False,1,0.3578435706275354,0.5038229395092361,0.5,0.41861969402655663,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,866,1159_29_round41_final_extensive_866,round41_final_extensive,"slender palm tree rooted in foamy surf, large foamy waves in the foreground, white surf swirling around the tree roots, muted pastel sunset sky, mountain island far right, natural ocean photography",,openai/clip-vit-large-patch14,0.8680512309074402,0.7914217114448547,0.0776984840631485,0.27874447808548336,0.14855710486459175,0.7767401801215278,0.12165436641960539,0.8783456335803946,0.9608704617423443,0.8491281451562944,0.8491281451562944,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6760190205517507,0.22108795828732897,0.149762429190886,0.06382206118487838,0.5314357963183164,0.4974024937639552,0.6566389658583005,0.41521976727885107,False,1,0.41521976727885107,0.5255734815246211,0.5,0.4579880398486275,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,867,1159_29_round41_final_extensive_867,round41_final_extensive,"slender palm tree rooted in foamy surf, white surf swirling around the tree roots, white surf swirling around the tree roots, bright sun low over the water, distant island silhouette on right horizon, natural ocean photography",,openai/clip-vit-large-patch14,0.914668619632721,0.7210564017295837,0.06944750994443893,0.2635289546604679,0.36351276166247487,0.7378585250289351,0.12283604589092478,0.8771639541090752,0.9672707229786991,0.832497864796937,0.832497864796937,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8831386982319975,0.45463642170931184,0.2590885724643456,0.42000273311853975,0.38349757772669657,0.4663099407375994,0.7219960938045553,0.5828772825920553,False,1,0.5828772825920553,0.3928150458282565,0.5,0.5180570367353039,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,868,1159_29_round41_final_extensive_868,round41_final_extensive,"palm tree at sunset in turquoise sea, shallow water wave breaking around the trunk, grey cloud bank on the right, small dark island shape at far right, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.8960554003715515,0.7662380933761597,0.04585437476634979,0.21413634620575225,0.4641008854687847,0.779083251953125,0.12567180172155554,0.8743281982784444,0.9295811315060017,0.8425185590775621,0.8425185590775621,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8004407162261005,0.3046745342172771,0.613982928559403,0.5866768558636108,0.5403507942003055,0.39169504670441735,0.3371237641985104,0.5535859194882752,False,1,0.5535859194882752,0.4728095900295969,0.5,0.5234665185114867,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,869,1159_29_round41_final_extensive_869,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, white surf swirling around the tree roots, choppy turquoise ocean with bigger wave crests, soft sunset glow near the horizon, distant island silhouette on right horizon, natural ocean photography",,openai/clip-vit-large-patch14,0.8616319298744202,0.7723431587219238,0.07299191504716873,0.2701701594313642,0.23409109621060017,0.8299690529152199,0.11665192846958738,0.8833480715304126,0.9790576097675461,0.8784694208010027,0.8784694208010027,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6474982561492916,0.28441130171871287,0.21137037809071668,0.20555154606852194,0.7339627875172826,0.6290274995265753,0.8423594726571092,0.474256363860095,False,1,0.474256363860095,0.7598029576221496,0.5,0.557813519173057,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,870,1159_29_round41_final_extensive_870,round41_final_extensive,"tropical palm tree standing in ocean waves, choppy turquoise ocean with bigger wave crests, choppy turquoise ocean with bigger wave crests, bright sun low over the water, mountain island far right, natural ocean photography",,openai/clip-vit-large-patch14,0.8073306083679199,0.7308290004730225,0.07123766839504242,0.2669038560887467,0.20856985081758228,0.7475721571180555,0.10816758722146608,0.891832412778534,0.9702120656636013,0.8425912283083321,0.8425912283083321,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.40623909265739544,0.4222003331110351,0.2348393273496353,0.1632629435349482,0.42045632919694004,0.8522689423658605,0.7520320100104413,0.4118621568010196,False,1,0.4118621568010196,0.4733897037253262,0.5,0.4414291679876827,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,871,1159_29_round41_final_extensive_871,round41_final_extensive,"tropical palm tree standing in ocean waves, shallow water wave breaking around the trunk, bright sun low over the water, distant island silhouette on right horizon, soft realistic coastal photo",,openai/clip-vit-large-patch14,0.8950310945510864,0.673949122428894,0.03914264217019081,0.19784499531246882,0.5569059768641648,0.8630806251808449,0.11359747782156335,0.8864025221784366,0.9648664183922911,0.8916004477722913,0.8916004477722913,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7958897557973437,0.6109894988318956,0.7310390765555405,0.7404545247302292,0.8599468024487215,0.7093967291231871,0.6974442143307845,0.7270024535044135,False,1,0.7270024535044135,0.86462708338105,0.5,0.7337570063792538,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,872,1159_29_round41_final_extensive_872,round41_final_extensive,"solitary palm tree in choppy shallow water, large foamy waves in the foreground, white surf swirling around the tree roots, grey cloud bank on the right, small dark island shape at far right, natural ocean photography",,openai/clip-vit-large-patch14,0.7914434671401978,0.7284219861030579,0.07070383429527283,0.2659019260841727,0.25246358687469944,0.7615271674262152,0.11120868432697197,0.888791315673028,0.9295504248993066,0.839674270807218,0.839674270807218,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.33565299462994613,0.4301894190656709,0.24203836613195895,0.23599469033053538,0.47355281802953975,0.7722510734714614,0.33681019955662217,0.38096697101201826,False,1,0.38096697101201826,0.4501038236034804,0.5,0.4169899137959451,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,873,1159_29_round41_final_extensive_873,round41_final_extensive,"palm tree at sunset in turquoise sea, glossy reflected wave surface in front, bright sun low over the water, mountain island far right, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.9102175235748291,0.7202534675598145,0.05968315154314041,0.24430135395273686,0.31639199359227893,0.6918549714265048,0.13167402426718652,0.8683259757328134,0.899112877870852,0.7950714042225824,0.7950714042225824,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8633626102518824,0.4573014286898457,0.3972421785586516,0.3419238070586702,0.2084617220610721,0.23376353709831268,0.025993096621956625,0.529301294218443,False,1,0.529301294218443,0.09404206953821842,0.5,0.4033265301173981,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,874,1159_29_round41_final_extensive_874,round41_final_extensive,"palm tree at sunset in turquoise sea, choppy turquoise ocean with bigger wave crests, grey cloud bank on the right, small dark island shape at far right, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.8718157410621643,0.7534376382827759,0.06285832077264786,0.2507156173289727,0.20968006972190611,0.7742140028211805,0.11240752114602481,0.8875924788539752,0.968395721150476,0.8527328130985178,0.8527328130985178,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6927446276951563,0.3471603362447082,0.3511545969963138,0.16510257186214006,0.521824112639471,0.7407070733673308,0.7334841638593337,0.5013438300986605,False,1,0.5013438300986605,0.5543493089234142,0.5,0.515997227955779,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,875,1159_29_round41_final_extensive_875,round41_final_extensive,"palm tree at sunset in turquoise sea, shallow water wave breaking around the trunk, bright sun low over the water, distant island silhouette on right horizon, natural ocean photography",,openai/clip-vit-large-patch14,0.8927425742149353,0.7484356164932251,0.04381430894136429,0.20931867795627865,0.48802830317459767,0.778657701280382,0.12050550773926788,0.8794944922607322,0.932538639669008,0.8447267658012299,0.8447267658012299,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7857219277110986,0.36376247311698195,0.6485987005294963,0.6263244922322005,0.5387316448020575,0.5276314605059257,0.3673247563570395,0.5808004381001569,False,1,0.5808004381001569,0.4904375592516172,0.5,0.5441867706885438,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,876,1159_29_round41_final_extensive_876,round41_final_extensive,"slender palm tree rooted in foamy surf, rolling foreground waves with white foam, choppy turquoise ocean with bigger wave crests, grey cloud bank on the right, small dark island shape at far right, natural ocean photography",,openai/clip-vit-large-patch14,0.7966131567955017,0.7381901741027832,0.08034034818410873,0.28344373019015384,0.1455672194511933,0.7226669876663773,0.10264816383698706,0.897351836163013,0.9505238886615529,0.8293780648392348,0.8293780648392348,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.35862177268449197,0.3977679701019097,0.11599749751402588,0.05886783289699364,0.3256963095005146,0.9974969575950696,0.5509835440443488,0.358797827623036,False,1,0.358797827623036,0.3679098876998142,0.5,0.38111750857730886,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,877,1159_29_round41_final_extensive_877,round41_final_extensive,"tropical palm tree standing in ocean waves, glossy reflected wave surface in front, choppy turquoise ocean with bigger wave crests, soft sunset glow near the horizon, small dark island shape at far right, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.85080885887146,0.7633907794952393,0.06682811677455902,0.2585113474773574,0.24163786484434743,0.714077419704861,0.11556015193713827,0.8844398480628617,0.9724591799940667,0.8253806216880024,0.8253806216880024,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5994116721740747,0.31412501179578656,0.2951409399358984,0.21805651180395935,0.2930144347276363,0.6577545109979692,0.7749787200559418,0.43525426049345134,False,1,0.43525426049345134,0.33599856160817965,0.5,0.4165270683364921,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,878,1159_29_round41_final_extensive_878,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, choppy turquoise ocean with bigger wave crests, large foamy waves in the foreground, bright sun low over the water, flat ocean horizon behind foamy water, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.8496865630149841,0.7518618702888489,0.08266175538301468,0.28750957441973074,0.17034483313572316,0.7229806405526621,0.11823870137988902,0.881761298620111,0.9615548003676758,0.826268702839272,0.826268702839272,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5944253449169864,0.352390444591852,0.08678370996600793,0.09992424063492407,0.32688970646735144,0.5872760584194107,0.6636271817205381,0.4098230246685794,False,1,0.4098230246685794,0.34308805510235507,0.5,0.40376200973643545,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,879,1159_29_round41_final_extensive_879,round41_final_extensive,"slender palm tree rooted in foamy surf, shallow water wave breaking around the trunk, large foamy waves in the foreground, soft sunset glow near the horizon, mountain island far right, natural ocean photography",,openai/clip-vit-large-patch14,0.9019448161125183,0.7799973487854004,0.06112843006849289,0.24724164307109125,0.2980545458126823,0.7940204761646411,0.11554995256726906,0.8844500474327309,0.9403586696946324,0.8549384648144708,0.8549384648144708,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8266072159668401,0.25900639217879506,0.3761156973697023,0.31153872871748245,0.5971844432641874,0.6580228785681873,0.4471800441420391,0.5258179847046007,False,1,0.5258179847046007,0.5719568816866816,0.5,0.5351223580009392,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,880,1159_29_round41_final_extensive_880,round41_final_extensive,"tropical palm tree standing in ocean waves, shallow water wave breaking around the trunk, grey cloud bank on the right, mountain island far right, natural ocean photography",,openai/clip-vit-large-patch14,0.8295077681541443,0.675347626209259,0.04753866791725159,0.21803363941660833,0.42744702982881666,0.791940759729456,0.11716421213818985,0.8828357878618102,0.9705278103109515,0.8594714296920791,0.8594714296920791,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5047715568813117,0.6063477455259596,0.5859802089652659,0.5259415622440581,0.58927146878138,0.6155482037300823,0.7552562789196529,0.5682220924070996,False,1,0.5682220924070996,0.6081432425425426,0.5,0.5698489215080297,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,881,1159_29_round41_final_extensive_881,round41_final_extensive,"tropical palm tree standing in ocean waves, large foamy waves in the foreground, large foamy waves in the foreground, muted pastel sunset sky, mountain island far right, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.8733882308006287,0.7638795375823975,0.06992283463478088,0.26442926206224016,0.21992148105640516,0.8174240677445024,0.11097667667231315,0.8890233233276869,0.9598515946701478,0.8709693125837461,0.8709693125837461,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6997311530388551,0.31250278202514026,0.25261970949808765,0.18207254987998214,0.6862312093734343,0.7783556986935148,0.6462346677931649,0.4980151820709716,False,1,0.4980151820709716,0.6999300863920399,0.5,0.5548292297909346,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,882,1159_29_round41_final_extensive_882,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, glossy reflected wave surface in front, choppy turquoise ocean with bigger wave crests, soft sunset glow near the horizon, flat ocean horizon behind foamy water, natural ocean photography",,openai/clip-vit-large-patch14,0.8722583055496216,0.7638049125671387,0.06986192613840103,0.2643140672351758,0.22391882710848557,0.7236718071831598,0.11605148836809169,0.8839485116319084,0.9674171819902968,0.8285177287016492,0.8285177287016492,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6947109286077848,0.3127504688145121,0.2534474040713347,0.18869613645588745,0.3295194803240021,0.64482638251306,0.7234916796886911,0.46130502723696576,False,1,0.46130502723696576,0.3610418808273592,0.5,0.4386486424291007,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,883,1159_29_round41_final_extensive_883,round41_final_extensive,"tropical palm tree standing in ocean waves, choppy turquoise ocean with bigger wave crests, choppy turquoise ocean with bigger wave crests, soft sunset glow near the horizon, flat ocean horizon behind foamy water, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.8490974307060242,0.7757918238639832,0.07085543125867844,0.26618683524674625,0.22143968837546907,0.774507310655382,0.11218154624452686,0.8878184537554732,0.9656816496676789,0.8524010785428733,0.8524010785428733,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5918078475135629,0.27296488802361174,0.23999124497435032,0.18458821339446801,0.5229401000733241,0.7466529637529927,0.7057690580838265,0.4344983356482892,False,1,0.4344983356482892,0.551701093756734,0.5,0.47648534092789324,,
stage1_fixed_seed,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed,884,1159_29_round41_final_extensive_884,round41_final_extensive,"slender palm tree rooted in foamy surf, rolling foreground waves with white foam, low sunset reflection behind the trunk, flat ocean horizon behind foamy water, natural ocean photography",,openai/clip-vit-large-patch14,0.9083829522132874,0.7550860047340393,0.06141291558742523,0.2478162940313353,0.27898948856331035,0.8081535056785301,0.12801003299075883,0.8719899670092411,0.9718532275717529,0.8632362115229235,0.8632362115229235,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8552116640175672,0.3416892674267539,0.37198673174315133,0.27994800436673856,0.6509582655103973,0.33017110430706764,0.768790955442592,0.558719696846646,False,1,0.558719696846646,0.6381972485966119,0.5,0.572752653778106,,
