stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_mean_region,validation_mean_heuristic,validation_worst_selection,validation_best_selection,robustness_score,rank,render_path,teal_belly_score,side_asymmetry_score
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,693,1159_29_round41_final_extensive_693,round41_final_extensive,"solitary palm tree in choppy shallow water, glossy reflected wave surface in front, bright sun low over the water, mountain island far right, natural ocean photography",,openai/clip-vit-large-patch14,0.8840577602386475,0.5689678192138672,0.029867587611079216,0.17282241640215315,0.6143260159531443,0.8466469093605324,0.11025310867467093,0.889746891325329,0.9880761505404759,0.8900177512841999,0.8900177512841999,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7471355563876841,0.9594313965954145,0.9108305941133951,0.8355993020756339,0.7974192521809059,0.7973943440122352,0.9344535140435494,0.8488021021864625,False,1,0.8488021021864625,0.851992521281024,0.5,0.8008631252268349,0.8488021021864625,0.8488021021864625,5,0.6919226657115428,0.6859226657115427,0.9190504312515259,0.8638300822331623,0.8638300822331623,0.5,0.6147735816872323,0.8489190999020179,0.7385672804487212,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_05_candidate_693.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,3,1159_29_round41_final_extensive_003,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, white surf swirling around the tree roots, low sunset reflection behind the trunk, grey cloud bank on the right, distant island silhouette on right horizon, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.9309999942779541,0.6809349060058594,0.03284285217523575,0.18122596992494136,0.6209848721250897,0.8736854835792824,0.11915181842189536,0.8808481815781046,0.9655242627107106,0.8945601837051559,0.8945601837051559,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9556985121788839,0.5878030874197862,0.8504496219459788,0.8466330003786435,0.9002965215166246,0.5632499661186352,0.7041618800165905,0.7914096830347374,True,0,0.8214096830347374,0.8882544609135238,0.5,0.7951288652159343,0.8214096830347374,0.7914096830347374,5,0.6422074899867025,0.6422074899867025,0.9122324347496032,0.8746688331783148,0.8746688331783148,0.5,0.5123847379921895,0.7239816281129976,0.7254328339089444,6,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_06_candidate_003.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,436,1159_29_round41_final_extensive_436,round41_final_extensive,"slender palm tree rooted in foamy surf, rolling foreground waves with white foam, low sunset reflection behind the trunk, small dark island shape at far right, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.9271600246429443,0.6699991822242737,0.03929963335394859,0.1982413512714958,0.519152985640547,0.871768527560764,0.12025180886691547,0.8797481911330846,0.9576219164824257,0.8917320875954086,0.8917320875954086,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9386376407990623,0.6240996872064036,0.7281911910669194,0.6778979678019436,0.8930028232976891,0.5343068287701602,0.6234660092630759,0.7654418964702728,False,1,0.7654418964702728,0.8656779554418182,0.5,0.7563461274764673,0.7654418964702728,0.7654418964702728,5,0.6943089316652438,0.6883089316652437,0.9225174188613892,0.8734256781961183,0.8734256781961183,0.5,0.4872118966829616,0.8712733934799851,0.7156327262029826,7,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_07_candidate_436.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,763,1159_29_round41_final_extensive_763,round41_final_extensive,"tropical palm tree standing in ocean waves, shallow water wave breaking around the trunk, white surf swirling around the tree roots, grey cloud bank on the right, distant island silhouette on right horizon, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.9202966094017029,0.6117283701896667,0.03768531605601311,0.1941270616272062,0.5934932899629932,0.8559835928457754,0.11151426631676516,0.8884857336832348,0.9630747580212219,0.8887775751739755,0.8887775751739755,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9081436901205098,0.8175054814550451,0.7577530672216769,0.8010795576226704,0.8329437770261403,0.7642105477179447,0.6791484336143557,0.8342235750722924,True,0,0.8642235750722924,0.8420922768579794,0.5,0.807035511062164,0.8642235750722924,0.8342235750722924,5,0.5981815345251567,0.5981815345251567,0.8821928381919861,0.8645682780702897,0.8645682780702897,0.5,0.4583501481560962,0.6735766944108632,0.7148149601683834,8,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_08_candidate_763.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,533,1159_29_round41_final_extensive_533,round41_final_extensive,"solitary palm tree in choppy shallow water, rolling foreground waves with white foam, low sunset reflection behind the trunk, flat ocean horizon behind foamy water, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.9245933890342712,0.6645954251289368,0.03990298882126808,0.1997573248250689,0.5253292798173591,0.8819314462167246,0.11759282587353792,0.8824071741264621,0.9640596980343291,0.8985236013486536,0.8985236013486536,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9272341547925043,0.6420352178169891,0.7172986612940545,0.6881320627903131,0.9316710352879957,0.6042704455751957,0.6892062809550835,0.7762827758200614,False,1,0.7762827758200614,0.9198941636119851,0.5,0.7778143757869914,0.7762827758200614,0.7762827758200614,5,0.6345102012160682,0.622510201216068,0.9101509809494018,0.8757986262457385,0.8757986262457385,0.5,0.48575905539593894,0.7724443592266861,0.7127971539562649,9,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_09_candidate_533.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,219,1159_29_round41_final_extensive_219,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, white surf swirling around the tree roots, bright sun low over the water, distant island silhouette on right horizon, cinematic tropical seascape",,openai/clip-vit-large-patch14,0.9229537844657898,0.612713634967804,0.027863621711730957,0.16692399980749012,0.7135421239146239,0.8283945719401041,0.11095370943226847,0.8890462905677315,0.9693736058854263,0.8778184802488381,0.8778184802488381,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9199494402464324,0.8142353036369007,0.9532117281501314,1.0,0.7279721497702438,0.7789600166547648,0.7434699652787826,0.8665788665130818,True,0,0.8965788665130818,0.7546065419533021,0.5,0.801305574324512,0.8965788665130818,0.8665788665130818,5,0.6832549314209616,0.6772549314209615,0.9110524296760559,0.8519793453115666,0.8519793453115666,0.5,0.5816672564106473,0.8031021564307553,0.7125852547288722,10,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_10_candidate_219.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,740,1159_29_round41_final_extensive_740,round41_final_extensive,"palm tree at sunset in turquoise sea, white surf swirling around the tree roots, grey cloud bank on the right, small dark island shape at far right, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.9101443290710449,0.6659079194068909,0.032147374004125595,0.17929688788187484,0.6397154573387891,0.8644940411603009,0.11604667321969976,0.8839533267803003,0.968986303662483,0.8922032436277371,0.8922032436277371,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8630374092389925,0.637678937384107,0.864310407009726,0.87766950589103,0.8653246147263033,0.6449530795238304,0.7395149765675414,0.781088469893005,False,1,0.781088469893005,0.8694391630985276,0.5,0.7664742782055306,0.781088469893005,0.781088469893005,5,0.6195900605806977,0.6195900605806977,0.9064226388931275,0.8776986582685729,0.8776986582685729,0.5,0.5575538714157054,0.6581019705548701,0.7113368665637152,11,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_11_candidate_740.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,310,1159_29_round41_final_extensive_310,round41_final_extensive,"palm tree at sunset in turquoise sea, white surf swirling around the tree roots, bright sun low over the water, mountain island far right, soft realistic coastal photo",,openai/clip-vit-large-patch14,0.8999123573303223,0.6773252487182617,0.03376507759094238,0.183752762131464,0.6259205630274075,0.8767988416883682,0.11665028779259641,0.8833497122074035,0.956031419885155,0.8949381620093879,0.8949381620093879,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8175770617823663,0.5997838477747064,0.8322941869289759,0.8548114206548655,0.9121423303279802,0.629070669301102,0.607224439463481,0.7473610084568159,False,1,0.7473610084568159,0.8912718368875118,0.5,0.7530254992334564,0.7473610084568159,0.7473610084568159,5,0.664619984858348,0.664619984858348,0.9097853779792786,0.8720730083418065,0.8720730083418065,0.5,0.5796567304149152,0.7248270077383226,0.7107850669369636,12,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_12_candidate_310.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,222,1159_29_round41_final_extensive_222,round41_final_extensive,"tropical palm tree standing in ocean waves, glossy reflected wave surface in front, white surf swirling around the tree roots, bright sun low over the water, mountain island far right, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.9096982479095459,0.5930987596511841,0.033080872148275375,0.18188147829912582,0.6296418489211045,0.8382121898509838,0.11534309108073607,0.884656908919264,0.9883070298217498,0.884486809519035,0.884486809519035,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8610554838477318,0.8793387474922207,0.8457396819438346,0.8609775766417281,0.7653265499646278,0.6634658534994161,0.9368111688593626,0.8495377920077785,True,0,0.8795377920077785,0.8078393764870566,0.5,0.8063269447808874,0.8795377920077785,0.8495377920077785,5,0.6663543443920096,0.6663543443920096,0.8966204047203064,0.8433055530519644,0.8433055530519644,0.5,0.560500158610325,0.7828028681194887,0.7068213442197732,13,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_13_candidate_222.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,201,1159_29_round41_final_extensive_201,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, white surf swirling around the tree roots, muted pastel sunset sky, distant island silhouette on right horizon, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.9305921792984009,0.6775794625282288,0.035040680319070816,0.18719156049104035,0.6539990116879238,0.8724602593315972,0.11301378211279473,0.8869862178872052,0.9727737014131366,0.8976070332423679,0.8976070332423679,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9538866023008766,0.5989400904610713,0.8075858314129578,0.901337298874303,0.8956347474191444,0.7247550307748861,0.7781904978051408,0.8048415376905323,True,0,0.8348415376905324,0.9125772606271715,0.5,0.8097297248361167,0.8348415376905324,0.8048415376905323,5,0.5920809018846814,0.5920809018846814,0.9046529173851013,0.8631674778420722,0.8631674778420722,0.5,0.49426333961219043,0.6746015468259318,0.7054672276968788,14,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_14_candidate_201.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,18,1159_29_round41_final_extensive_018,round41_final_extensive,"single palm tree trunk rising from shallow turquoise ocean, white surf swirling around the tree roots, low sunset reflection behind the trunk, grey cloud bank on the right, realistic muted beach photograph",,openai/clip-vit-large-patch14,0.9152818322181702,0.7275752425193787,0.03589533269405365,0.18946063626530354,0.573940211147432,0.8756278709129052,0.11872139636426703,0.881278603635733,0.9511082085339885,0.8927016948901115,0.8927016948901115,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8858631835908017,0.4329998332268663,0.7912821331262733,0.7686801834696705,0.9076869816517904,0.574575305159669,0.5569504049667415,0.7044146701844477,False,1,0.7044146701844477,0.8734182667837206,0.5,0.7231176234064214,0.7044146701844477,0.7044146701844477,5,0.6642090134810765,0.6642090134810765,0.9046884179115295,0.8790606529371017,0.8790606529371017,0.5,0.5312405619034889,0.7721194652343744,0.7053145249916949,15,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_15_candidate_018.png,,
stage3_fixed_seed_final,1159_29.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_29.png,1159,fixed_final,493,1159_29_round41_final_extensive_493,round41_final_extensive,"tropical palm tree standing in ocean waves, white surf swirling around the tree roots, bright sun low over the water, small dark island shape at far right, soft realistic coastal photo",,openai/clip-vit-large-patch14,0.8896888494491577,0.6192415952682495,0.030609391629695892,0.17495539897269788,0.6709466145416771,0.8253512912326388,0.12006670581102505,0.8799332941889749,0.9772911533089197,0.8748429646826126,0.8748429646826126,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7721543190031265,0.7925684467209296,0.8955047488175454,0.9294194096781632,0.7163929737947224,0.5391772921405575,0.8243210650805325,0.7886141049851237,False,1,0.7886141049851237,0.7308531966442426,0.5,0.7320350759517598,0.7886141049851237,0.7886141049851237,5,0.7017015255310952,0.6957015255310953,0.9052889466285705,0.8611141651446832,0.8611141651446832,0.5,0.5682326661095113,0.8963091937674826,0.7038184419366007,16,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_29\rank_16_candidate_493.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,447,1159_3_round41_final_extensive_447,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, orange yellow blade sweeping from lower left to right, teal ghost smoke cloud on the left, dark grey smoky background, soft brushwork square crop",,openai/clip-vit-large-patch14,0.8270429372787476,0.5116913914680481,0.019863678142428398,0.1409385615877656,0.5889317388149025,0.8846588134765625,0.08414393338346583,0.9158560666165342,0.9809289485406374,0.9148318790883676,0.9148318790883676,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7237864212191853,0.8393379648075419,0.9615553902254682,0.8261774136505009,0.9829208651690946,0.6318687168336135,0.8370022624261952,0.8175207900408537,True,0,0.8475207900408537,0.9897919582489787,0.5,0.8387038065334091,0.8475207900408537,0.8175207900408537,5,0.7839643597582518,0.7719643597582518,0.8482153296470643,0.8586218430177318,0.8586218430177318,0.5,0.6664224395505857,0.8894338174715821,0.7866442586303035,1,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_01_candidate_447.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,691,1159_3_round41_final_extensive_691,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, curved yellow energy blade crossing the torso, soft teal and orange elemental smoke, centered square composition",,openai/clip-vit-large-patch14,0.8513898849487305,0.4977855384349823,0.023414090275764465,0.1530166339839054,0.5084680136679026,0.8719838460286459,0.08724538465920093,0.912754615340799,0.9676186640070716,0.9053805788835847,0.9053805788835847,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8618283250953513,0.9008155410518949,0.8532071734443234,0.6610941456740544,0.9593528570482828,0.5183563648961038,0.7025544477885973,0.8365524390916961,False,1,0.8365524390916961,0.9503087498322534,0.5,0.8212868646262147,0.8365524390916961,0.8365524390916961,5,0.7362578921408283,0.7302578921408284,0.8411481142044067,0.8657927135235186,0.8657927135235186,0.5,0.6713236685702704,0.7916530245678222,0.7708016209855431,2,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_02_candidate_691.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,365,1159_3_round41_final_extensive_365,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, diagonal golden energy slash across front, blue green mist and orange fire clouds behind, dark grey smoky background, soft brushwork square crop",,openai/clip-vit-large-patch14,0.8502881526947021,0.5376713871955872,0.022281408309936523,0.14926958266819307,0.5278324321544846,0.8371096010561342,0.08123296928271764,0.9187670307172824,0.9451162900041181,0.8872910392271328,0.8872910392271328,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8555817425680741,0.7244807773793487,0.8868206769015992,0.7008231226806287,0.8945072081662078,0.7384092851368393,0.4752569019528504,0.800097985756781,False,1,0.800097985756781,0.8747389288612865,0.5,0.7789837318200933,0.800097985756781,0.800097985756781,5,0.7884966020647006,0.7644966020647006,0.8346812963485718,0.8512865116679194,0.8512865116679194,0.5,0.6292940965134677,0.9001458821983211,0.7655860324899512,3,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_03_candidate_365.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,554,1159_3_round41_final_extensive_554,round41_final_extensive,"single stern blond anime warrior mage, white chest armor with grey metal edges, orange yellow blade sweeping from lower left to right, soft teal and orange elemental smoke, centered square composition",,openai/clip-vit-large-patch14,0.8549707531929016,0.5602157711982727,0.02448302134871483,0.15647051271314613,0.5670571779660105,0.8763246889467592,0.07590775671626078,0.9240922432837392,0.9649041658003997,0.9107592283354303,0.9107592283354303,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8821310700905491,0.6248123799706132,0.822223620024726,0.7812985072378594,0.9674242798401479,0.933310751980749,0.6751351728058298,0.8038339612966567,False,1,0.8038339612966567,0.9727782865844832,0.5,0.8086016177957163,0.8038339612966567,0.8038339612966567,5,0.7017069146413552,0.7017069146413552,0.8468147277832031,0.8724247963567361,0.8724247963567361,0.5,0.6529112136722678,0.733188160428849,0.7600293039370787,4,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_04_candidate_554.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,206,1159_3_round41_final_extensive_206,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, curved yellow energy blade crossing the torso, orange smoke blob behind right shoulder, semi realistic anime game art",,openai/clip-vit-large-patch14,0.868446409702301,0.5706865191459656,0.03055957891047001,0.1748129826713966,0.4300602089965948,0.8938440393518517,0.08149832228531016,0.9185016777146898,0.9514343984042013,0.9139922845893149,0.9139922845893149,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9585351148912931,0.5785213538998615,0.6576796558758329,0.5002289035248597,1.0,0.7286974306725702,0.5390764142174067,0.7556734730270035,False,1,0.7556734730270035,0.986284516534784,0.5,0.7844502789854017,0.7556734730270035,0.7556734730270035,5,0.6900006172871486,0.6900006172871486,0.8531908512115478,0.8711070522664401,0.8711070522664401,0.5,0.6045681827162606,0.7482591416083814,0.7491342544382161,5,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_05_candidate_206.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,15,1159_3_round41_final_extensive_015,round41_final_extensive,"single stern blond anime warrior mage, teal ghost smoke cloud on the left, orange smoke blob behind right shoulder, flat painterly anime concept art, centered square composition",,openai/clip-vit-large-patch14,0.8398918509483337,0.4795234799385071,0.021180668845772743,0.14553579918965898,0.5972207307397865,0.8317311604817709,0.07751985667596022,0.9224801433240398,0.9741272000287092,0.8919725123859527,0.8919725123859527,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.796636970279055,0.9815518389925015,0.920315159173072,0.8431835101578444,0.8845064620771333,0.8743082909666022,0.7682974784798305,0.8772175747018848,True,0,0.9072175747018848,0.8942959820097464,0.5,0.846589068289822,0.9072175747018848,0.8772175747018848,5,0.6493136101352028,0.6493136101352028,0.8359367370605468,0.8384243058194991,0.8384243058194991,0.5,0.545336160012391,0.7451744588440196,0.7479812662571861,6,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_06_candidate_015.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,670,1159_3_round41_final_extensive_670,round41_final_extensive,"single stern blond anime warrior mage, compact anime armor silhouette, curved yellow energy blade crossing the torso, blue green mist and orange fire clouds behind, soft teal and orange elemental smoke, flat painterly anime concept art",,openai/clip-vit-large-patch14,0.8657392859458923,0.5140299797058105,0.024465927854180336,0.15641588108047194,0.5674747676311378,0.8317865442346645,0.08598513258493351,0.9140148674150665,0.9767441767767351,0.8895579838562193,0.8895579838562193,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9431863113193455,0.828999099845477,0.8227137015365724,0.7821552543803322,0.8846094433860259,0.5644812800619308,0.7947316845888134,0.8506193162184872,True,0,0.8806193162184872,0.8842091864258598,0.5,0.8283377756059633,0.8806193162184872,0.8506193162184872,5,0.6507095603880482,0.6387095603880482,0.8451542496681214,0.8347151549537166,0.8347151549537166,0.5,0.4781902948817814,0.8667677072308199,0.7469402590974941,7,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_07_candidate_670.png,,
stage3_fixed_seed_final,1159_3.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\1159_3.png,1159,fixed_final,705,1159_3_round41_final_extensive_705,round41_final_extensive,"single stern blond anime warrior mage, light grey segmented armor, thin amber arc blade across the lower body, blue green mist and orange fire clouds behind, centered square composition",,openai/clip-vit-large-patch14,0.8670104742050171,0.5015947818756104,0.022556066513061523,0.15018677209748374,0.5387238949480565,0.7950552481192131,0.07408563383873482,0.9259143661612652,0.9439740123942547,0.8706396922889397,0.8706396922889397,0.5,0.0,0.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9503936725809362,0.8839749305911295,0.878592887246528,0.7231685742207102,0.8163107681670069,1.0,0.4637187017011349,0.8817723517267966,True,0,0.9117723517267966,0.805177219113968,0.5,0.8242775853534531,0.9117723517267966,0.8817723517267966,5,0.6642829392131551,0.658282939213155,0.8409666299819947,0.8394517441308947,0.8394517441308947,0.5,0.5488590203580891,0.8307025530214104,0.7448922333342496,8,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\outputs\20260603-021040_round41_final_extensive\1159_3\rank_08_candidate_705.png,,
