stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,teal_belly_score,side_asymmetry_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_mean_region,validation_mean_heuristic,validation_worst_selection,validation_best_selection,robustness_score
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,377,9338_round39_9338_hybrid_side_scales_377,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills, compact paws close to body, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.8494158983230591,0.6432949304580688,0.018898768350481987,0.13747279130970602,0.5584326367517671,0.7896485505280672,0.07743838606208947,0.9225616139379105,0.9256728114477553,0.86337297490545,0.8384631931708068,0.7113961010054834,0.9437971273115345,0.978168619175752,10.0,0.5786163522012578,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.7102595577861672,0.8130330764902094,0.7857178697096551,0.818985912891742,0.46032384928677667,0.5212099313038576,0.773535821393599,True,0,0.803535821393599,0.7914227622708329,0.7886205376319199,0.7972545672762467,0.803535821393599,0.773535821393599,3,0.6424448456235207,0.6324448456235207,0.8406946460405985,0.8477730910767884,0.813759454611211,0.6211596039812526,0.5817262979755936,0.6945056742005671,0.6937939341202788
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,66,9338_round39_9338_hybrid_side_scales_066,round39_9338_hybrid_side_scales,"compact spiny rodent creature, orange face turned left, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7849549055099487,0.616512656211853,0.02198241651058197,0.14826468396277642,0.42891116980465893,0.709197998046875,0.0450703070809673,0.9549296929190327,0.9647440769284503,0.8463133070284453,0.8142878659095322,0.5493984425340188,0.0,0.8507270589470863,5.0,0.4186211798152097,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.795311885176788,0.8027895825984279,0.7330532089568428,0.47138418662157716,0.7056625462511862,0.9925958474335875,0.7937107791556539,0.7608734365268917,False,1,0.7608734365268917,0.695702326845009,0.4059263503182002,0.6956939073471764,0.7608734365268917,0.7608734365268917,3,0.7376728411162835,0.7176728411162835,0.7875516812006632,0.8698200643393855,0.8351588440644836,0.6375898419441536,0.6985553370672828,0.7587969057128743,0.6929693413128959
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,195,9338_round39_9338_hybrid_side_scales_195,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, three quarter left profile, orange face turned left, teal spiral jewel belly, dense rainbow scales and thorny quills, compact paws close to body, soft multicolor flames rising behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.8071011900901794,0.6507991552352905,0.019478533416986465,0.13956551657550106,0.5965431118548445,0.7364055492259838,0.0742701427811937,0.9257298572188063,0.952621776894744,0.8459123025572237,0.8528903318172347,0.7269680776160672,0.9928561847944624,0.9719092001517614,8.0,0.3418688230008985,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8656347431291688,0.6843332268685749,0.7975236663317979,0.8782076035410264,0.7439873458028442,0.5124235485837646,0.7091643229183716,0.7488781633098657,False,1,0.7488781633098657,0.8485459597465063,0.8254069022626488,0.777936390902426,0.7488781633098657,0.7488781633098657,3,0.6419681718158573,0.6319681718158573,0.8044824997584025,0.8524466062818306,0.8335019664236739,0.5620630182580059,0.48599095950689264,0.7332045569504643,0.691193776962225
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,501,9338_round39_9338_hybrid_side_scales_501,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, single small creature facing left, short ears and orange snout, blue teal chest medallion, dense rainbow scales and thorny quills, tiny paws held near the belly, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7800043225288391,0.6044366359710693,0.017524486407637596,0.13238008312294414,0.5778475983336329,0.8406716805917246,0.07540229079558831,0.9245977092044116,0.9691514241936554,0.8957417393265512,0.8467993141421208,0.637078657832896,0.5906885471520962,0.9243804564078649,13.0,0.3029197080291971,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7795919054889618,0.844511000363051,0.8507756800591416,0.8328357454169579,0.8908575495309605,0.49380611113339135,0.8244496316542784,0.8059603568579123,False,1,0.8059603568579123,0.8244290219385028,0.6130571758739678,0.7884533581879899,0.8059603568579123,0.8059603568579123,3,0.649008856707581,0.639008856707581,0.785650908946991,0.8566839976415462,0.8128055421550094,0.5797235119549272,0.5876525650083612,0.7333386515043474,0.6883021343009121
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,21,9338_round39_9338_hybrid_side_scales_021,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, teal spiral jewel belly, vertical orange yellow flame aura, painterly creature portrait",,openai/clip-vit-large-patch14,0.7659527659416199,0.5643486976623535,0.02005646377801895,0.14162084513947426,0.5326936815519279,0.6982224075882524,0.06597455386418052,0.9340254461358195,0.9509534478012784,0.831299679122506,0.8244362983449776,0.5150348003176394,0.002781714165748128,0.9659840017557144,9.0,0.4774913428241631,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.734972880825342,0.9830107368782185,0.7822914071193833,0.7232523898358947,0.6902022315202233,0.6488391106947684,0.697528633956881,0.7921420990324939,False,1,0.7921420990324939,0.7358843008514767,0.3247476082596955,0.7068970546241209,0.7921420990324939,0.7921420990324939,3,0.6170217040492718,0.6070217040492718,0.7891228993733724,0.8402710426995217,0.8419932831831854,0.7199007901421579,0.47163528227392754,0.7616408241751287,0.6789714278428901
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,62,9338_round39_9338_hybrid_side_scales_062,round39_9338_hybrid_side_scales,"compact spiny rodent creature, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8303688764572144,0.6062278747558594,0.014579628594219685,0.12074613283339423,0.6274774604878853,0.7543159767433449,0.05823966565803214,0.9417603343419678,0.9682827581604482,0.8627148581862836,0.8199999325603781,0.5063706314682435,0.11117817549875497,0.7638216242194176,10.0,0.4924660051451672,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9395184773213217,0.8383224531292505,0.9369961265517448,0.953281704915474,0.7692161339421614,0.7760343144425695,0.8183911580513186,0.8642389156513542,True,0,0.8942389156513543,0.7183188358622883,0.30427986145487074,0.7672758999187315,0.8942389156513543,0.8642389156513542,3,0.7059920785784067,0.6959920785784068,0.8055779139200846,0.8322038741156991,0.7926760998717922,0.5745172988110494,0.6633241775708496,0.7364768243355422,0.6774267470880594
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,315,9338_round39_9338_hybrid_side_scales_315,round39_9338_hybrid_side_scales,"small scaled fantasy rodent, single small creature facing left, orange pointed snout and small ears, blue teal chest medallion, multicolor scales on shoulder, compact paws close to body, painterly fire ribbons behind, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7664250135421753,0.5905661582946777,0.01443349476903677,0.1201394804759733,0.5387617756799419,0.7668253580729166,0.07004704965471374,0.9299529503452862,0.9634387371011218,0.8632426911738871,0.8299583541167056,0.4900945977403369,0.0,0.7736696774760882,11.0,0.20182034032449545,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.736472446172834,0.8924320854716379,0.9414920918791545,0.73797895541257,0.7868369601905453,0.5818695672400627,0.7846067430998603,0.8014449315704669,False,1,0.8014449315704669,0.7577484757270819,0.26583027175731927,0.716085081807823,0.8014449315704669,0.8014449315704669,3,0.6617834793021019,0.6617834793021019,0.7523635824521383,0.8845166775717085,0.8517421296567047,0.5111421454310027,0.6243824223195007,0.7018467609248505,0.6731303018258676
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,59,9338_round39_9338_hybrid_side_scales_059,round39_9338_hybrid_side_scales,"orange face turned left, turquoise oval belly gem, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7378838658332825,0.6943454146385193,0.02125248685479164,0.145782326963153,0.5711454580356103,0.7653124773943866,0.04462005195597045,0.9553799480440296,0.9757399550992548,0.8739215876627353,0.841614936055263,0.6902613502533258,0.9352682867090047,0.829034445186456,12.0,0.3330970942593905,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6458434709666698,0.5338853438389545,0.751450221453434,0.8165704228097739,0.7847059029568917,1.0,0.8704010549262144,0.7095606565430441,False,1,0.7095606565430441,0.8039018570930013,0.7386929872000739,0.7407871466856916,0.7095606565430441,0.7095606565430441,3,0.621005445594066,0.621005445594066,0.7162630558013916,0.8786810814843138,0.8347727900369497,0.5602328151900738,0.569684534329612,0.6719091641977676,0.6705527772132147
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,607,9338_round39_9338_hybrid_side_scales_607,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, single small creature facing left, warm orange muzzle with glossy black eye, teal spiral jewel belly, dense rainbow scales and thorny quills, small clawed forepaws, yellow orange aura around the body, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7818676829338074,0.6394235491752625,0.02069711685180664,0.14386492571786438,0.6034791605840495,0.6757072166160301,0.07837228679580738,0.9216277132041926,0.9939125271353605,0.825420452525753,0.8389463402763632,0.5231193719158955,0.0,0.9800289670626322,13.0,0.13298468434815092,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7855087819111878,0.7236347851049008,0.7656602865955169,0.8950405949710857,0.6584871324583023,0.44496645937504553,0.997144871041754,0.7363649561893504,False,1,0.7363649561893504,0.7933357478043387,0.34384614700875527,0.6872990778646364,0.7363649561893504,0.7363649561893504,3,0.6341682121627681,0.6241682121627681,0.7479433019955953,0.8688667335554422,0.8485222359673438,0.5575167347967701,0.5385790371258383,0.7826370729762006,0.6617907346278838
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,437,9338_round39_9338_hybrid_side_scales_437,round39_9338_hybrid_side_scales,"compact spiny rodent creature, single small creature facing left, orange pointed snout and small ears, blue teal chest medallion, colorful scale armor and short quills, tiny paws held near the belly, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.7524199485778809,0.6094765663146973,0.018197979778051376,0.13489988798383554,0.4576033968246945,0.8848068802445023,0.07109118459600267,0.9289088154039973,0.9553984455178741,0.9143608706049999,0.864783216879864,0.511736373114989,0.0,0.8138292382160822,10.0,0.4473892405063291,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6920010500553513,0.827098555271169,0.8321011374684414,0.5410169170699595,0.9530267858848703,0.5646994475100993,0.7285300778970601,0.7636753736025477,False,1,0.7636753736025477,0.8956349660032156,0.3169555887352028,0.7411845898538557,0.7636753736025477,0.7636753736025477,3,0.5822915159212672,0.5822915159212672,0.7418040037155151,0.8458075737615451,0.8373385598759571,0.5436399272890041,0.5434349296393018,0.6415342214650176,0.6565191250583996
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,167,9338_round39_9338_hybrid_side_scales_167,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, three quarter left profile, orange pointed snout and small ears, teal spiral jewel belly, rainbow scale armor on shoulder and back, small clawed forepaws, soft multicolor flames rising behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.7121750116348267,0.6292814612388611,0.020034346729516983,0.14154273817302315,0.5011981193462854,0.8735843234592013,0.07877294840401217,0.9212270515959878,0.9682511669590451,0.9091926470070455,0.8569429349263771,0.5676707615529957,0.16745394426074622,0.999901590247949,11.0,0.36578411405295314,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.564208102498121,0.7586746640851537,0.7828702661787732,0.6468162877565993,0.9372185921807633,0.438377839923634,0.8181708265862104,0.7142141088319397,False,1,0.7142141088319397,0.864591944564943,0.4490918524821473,0.7235468877232469,0.7142141088319397,0.7142141088319397,3,0.5847639733695195,0.5847639733695195,0.7566400567690531,0.8571674057999009,0.8291070199807417,0.6176959289522942,0.5398933039761193,0.6097938489197496,0.6547357707864517
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,588,9338_round39_9338_hybrid_side_scales_588,round39_9338_hybrid_side_scales,"compact left-facing quilled creature, compact body turned left, orange pointed snout and small ears, teal oval chest jewel, colored scale plates along the back, tiny paws held near the belly, painterly fire ribbons behind, painterly creature portrait",,openai/clip-vit-large-patch14,0.7719082236289978,0.5936813950538635,0.02047284133732319,0.14308333703587986,0.49550036236751893,0.686860826280382,0.04708013006768074,0.9529198699323193,0.9794009002384746,0.8384895063501786,0.8350988382348996,0.5023001316557303,0.0365325962082379,0.7917724773287773,13.0,0.19436519258202567,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7538837190507636,0.8816692603293983,0.7714527236832704,0.6329884877888313,0.6741982066321496,0.9595456161336919,0.8959341581442102,0.7925448387436466,False,1,0.7925448387436466,0.7781018456225643,0.2946639408767053,0.7130883698987596,0.7925448387436466,0.7925448387436466,3,0.5978204339500796,0.5978204339500796,0.6994883020718893,0.8509689202717118,0.8391551590809133,0.5223625210260864,0.5688965652156515,0.6145908813750505,0.6418368792681871
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,280,9338_round39_9338_hybrid_side_scales_280,round39_9338_hybrid_side_scales,"small scaled fantasy rodent, head looking left over rounded body, short ears and orange snout, turquoise oval belly gem, multicolor scales on shoulder, compact paws close to body, vertical orange yellow flame aura, vertical digital painting",,openai/clip-vit-large-patch14,0.8100752830505371,0.6357850432395935,0.02609480731189251,0.16153887244837545,0.49735565150186567,0.7254649974681714,0.04799875664404502,0.9520012433559549,0.9536470572933927,0.8503890954939399,0.8464201931182405,0.6346731938725491,0.6234917802387494,0.8615824927886326,11.0,0.18984626385412942,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8750786169325021,0.7362054518605283,0.6346767822427486,0.6374910608413018,0.7285763868987347,0.944439399801318,0.7163150966258586,0.7584510925779175,False,1,0.7584510925779175,0.8229279200467801,0.607374642656492,0.7489152276425263,0.7584510925779175,0.7584510925779175,3,0.5491814625807913,0.5391814625807911,0.7304800351460775,0.8406930763830648,0.819901799343285,0.620418642258177,0.31182921706439903,0.7367610375937322,0.6416755682482068
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,430,9338_round39_9338_hybrid_side_scales_430,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, compact body turned left, orange pointed snout and small ears, turquoise oval belly gem, colored scale plates along the back, tiny paws held near the belly, painterly fire ribbons behind, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7919049263000488,0.5890831351280212,0.02176361344754696,0.14752495872748772,0.5114062454013723,0.7712792290581598,0.05509690326472288,0.9449030967352772,0.9752602729379176,0.8728437915211025,0.8360934573343654,0.524041612719335,0.0,0.9959901596109072,14.0,0.2744503411675512,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8173808386853413,0.8975557791933266,0.7385353915759079,0.6715902340062441,0.7931107226329902,0.8277149971226581,0.8670555324800998,0.8153198982872558,False,1,0.8153198982872558,0.7820399670078416,0.3460247969849955,0.7425228553832544,0.8153198982872558,0.8153198982872558,3,0.6277980395434952,0.6277980395434952,0.7744945486386617,0.844633131066323,0.8000906890492785,0.5360806622751887,0.5904980276167655,0.657143701966226,0.6401576069685034
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,301,9338_round39_9338_hybrid_side_scales_301,round39_9338_hybrid_side_scales,"left facing spiny fantasy rodent, head looking left over rounded body, short ears and orange snout, teal oval chest jewel, colored scale plates along the back, tiny paws held near the belly, yellow orange aura around the body, painterly creature portrait",,openai/clip-vit-large-patch14,0.8113009929656982,0.6501897573471069,0.02684631012380123,0.1638484364399039,0.38372720993235143,0.6783452917028358,0.050058950005438314,0.9499410499945616,0.9888276909609414,0.8355002869565609,0.8322145271163695,0.5678182677144276,0.25638715396233913,0.9551582460602125,11.0,0.24990519529768676,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8789707110642485,0.6864386343928122,0.6175603571595427,0.3617279199197319,0.6622031485833287,0.9105608604639308,0.961680901506359,0.7142640209843597,False,1,0.7142640209843597,0.7666816272658307,0.44944031276920066,0.6863525765982692,0.7142640209843597,0.7142640209843597,3,0.6438320879311047,0.6338320879311047,0.7535283168156942,0.8409558288727195,0.8218104134469492,0.5392747697597509,0.5458223275110268,0.7441449140502305,0.6327550212890553
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,402,9338_round39_9338_hybrid_side_scales_402,round39_9338_hybrid_side_scales,"storybook spiny rodent portrait, three quarter left profile, orange face turned left, teal oval chest jewel, colored scale plates along the back, tiny paws held near the belly, vertical orange yellow flame aura, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.8370859026908875,0.5922679305076599,0.02426527813076973,0.15577316242141884,0.5388228868823612,0.6326864737051505,0.05408411002718807,0.945915889972812,0.9689213412831775,0.8095637429144373,0.82380899775086,0.5694291378157316,0.3041340821218006,0.9260727316141129,12.0,0.2120428518655338,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9608475846928881,0.8865526361147817,0.6774070742328746,0.7381272652625678,0.5978877298230196,0.8443697229272576,0.8228449283663235,0.8083033887383709,False,1,0.8083033887383709,0.7334005501513159,0.45324574199640827,0.7285458413692649,0.8083033887383709,0.8083033887383709,3,0.6063704214359773,0.6063704214359773,0.8185070753097534,0.7781645663927437,0.7938128555033052,0.5355003997072635,0.5085003492117378,0.6837494007211649,0.6099034995338312
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,51,9338_round39_9338_hybrid_side_scales_051,round39_9338_hybrid_side_scales,"orange face turned left, turquoise oval belly gem, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.794715404510498,0.6250163912773132,0.013137416914105415,0.11461857141888226,0.578705986111356,0.7505317970558449,0.06983616199920345,0.9301638380007966,0.9786647496479435,0.8590296019049978,0.8377320832765127,0.5329292770401777,0.296188410107478,0.6309631193677584,17.0,0.24568642160540136,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8263051735666924,0.7734100456192223,0.9824081377707226,0.8349189536916117,0.7638857046419952,0.5853374775182247,0.8907999077533328,0.8026388004953947,False,1,0.8026388004953947,0.788527986259339,0.36702051696314036,0.7360887027012116,0.8026388004953947,0.8026388004953947,3,0.550244439228004,0.550244439228004,0.7547652324040731,0.8253675168879623,0.7982239354871536,0.5170320236380991,0.2744709888738993,0.7363219933967001,0.6075520784344687
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,52,9338_round39_9338_hybrid_side_scales_052,round39_9338_hybrid_side_scales,"compact spiny rodent creature, turquoise oval belly gem, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.8081128001213074,0.7239746451377869,0.02914382703602314,0.1707156320786797,0.5694754404777741,0.6307740388093172,0.07518907000899429,0.9248109299910057,0.9322145747440838,0.7939750579098614,0.7790382872420121,0.8008747998928403,0.8501985689042844,0.9061719824870428,4.0,0.728066982162359,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8688469888792173,0.4315193756593556,0.5666668378139126,0.8125174825354733,0.5951938569508926,0.49731238823414325,0.5668351759117158,0.6121774826004812,False,1,0.6121774826004812,0.5561342050915263,1.0,0.6521430515564809,0.6121774826004812,0.6121774826004812,3,0.6338080508451952,0.6138080508451952,0.8334689140319824,0.8131473055684196,0.7845544834790356,0.6414480419582688,0.588588549114422,0.659313636263893,0.6036300656807603
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,705,9338_round39_9338_hybrid_side_scales_705,round39_9338_hybrid_side_scales,"compact left-facing quilled creature, head looking left over rounded body, orange pointed snout and small ears, turquoise oval belly gem, colored scale plates along the back, compact paws close to body, painterly fire ribbons behind, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.6422659158706665,0.6637119054794312,0.02532879449427128,0.1591502261835379,0.4137927587998418,0.7624500415943287,0.047918372808450606,0.9520816271915494,0.9681310242281788,0.8699572930801259,0.8419152210002478,0.6616571246479176,0.8608413956390653,0.7300560275713602,13.0,0.2046303211351755,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.3422201932760497,0.6397209923174454,0.6523792944884966,0.434693544324234,0.780673850327659,0.9457612596749158,0.817332896316445,0.6202137605141278,False,1,0.6202137605141278,0.805090813311675,0.6711199680892563,0.6787918796425596,0.6202137605141278,0.6202137605141278,3,0.536480262498442,0.536480262498442,0.7037014563878378,0.8363008792427377,0.8123282403730469,0.5954547314320567,0.4305901392824607,0.6037440695454397,0.5963726668597399
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,555,9338_round39_9338_hybrid_side_scales_555,round39_9338_hybrid_side_scales,"compact spiny rodent creature, single small creature facing left, orange face turned left, teal spiral jewel belly, dense rainbow scales and thorny quills, compact paws close to body, vertical orange yellow flame aura, soft brushwork fantasy illustration",,openai/clip-vit-large-patch14,0.8472431898117065,0.6025686860084534,0.025381162762641907,0.15931466587430645,0.5867591298060805,0.5780594437210648,0.07420337982137996,0.9257966201786201,0.9820938628207296,0.7805743393011422,0.7933901473974864,0.5250440103361358,0.26834211002058594,0.7601151466369629,9.0,0.16703869047619047,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.9931008259438622,0.850964576889075,0.6511606144007964,0.8544630059453897,0.5209396075734127,0.5135214220177426,0.9147161089684098,0.7757788916821113,True,0,0.8057788916821114,0.6129593429027157,0.34839280492379143,0.681355022910809,0.8057788916821114,0.7757788916821113,3,0.543201784984149,0.5332017849841489,0.7572475075721741,0.8179746197660523,0.805815634109324,0.518229625827746,0.4593034621978463,0.6795205053240916,0.5856700123136851
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,384,9338_round39_9338_hybrid_side_scales_384,round39_9338_hybrid_side_scales,"compact left-facing quilled creature, single small creature facing left, short ears and orange snout, teal oval chest jewel, colored scale plates along the back, tiny paws held near the belly, yellow orange aura around the body, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7805175185203552,0.6325310468673706,0.02405467815697193,0.1550957064427379,0.4895751669310851,0.6823199236834491,0.05552981106834453,0.9444701889316555,0.9943218965093961,0.8364729110855107,0.8034121865985497,0.48304771696334525,0.0,0.8105579366286595,8.0,0.2556980056980057,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7812214975174746,0.7474476773075824,0.6824277727494756,0.6186087208787523,0.6678018506842947,0.820596109969007,1.0,0.7399837999741283,False,1,0.7399837999741283,0.6526408721665262,0.24918311563485881,0.6506593699332495,0.7399837999741283,0.7399837999741283,3,0.5250478164555926,0.5250478164555926,0.7219720085461935,0.8449638633082616,0.815267987679212,0.5344549604882908,0.4902128552350278,0.5553625499808641,0.5783818965865025
stage1_fixed_seed,9338.png,c:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\ProjetoCunha\Projeto2\TP2-students\students\tp2-chosen\9338.png,9338,fixed,58,9338_round39_9338_hybrid_side_scales_058,round39_9338_hybrid_side_scales,"orange face turned left, dense rainbow scales and thorny quills, small clawed forepaws, storybook fantasy painting",,openai/clip-vit-large-patch14,0.7570144534111023,0.6941739320755005,0.016134396195411682,0.12702124308717688,0.548708515100565,0.7821875678168403,0.1008965409440669,0.8991034590559331,0.9874612131218934,0.8641628588115334,0.8067717190613856,0.47964715814332515,0.0,0.7752297669649124,8.0,0.3279685264663805,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7065903464936611,0.5344777985970952,0.8904906151471241,0.7621185464046841,0.8084763060188636,0.07456975559621178,0.9521504610373844,0.6577175913825886,False,1,0.6577175913825886,0.6659426945863184,0.24114982610265656,0.6111276937452681,0.6577175913825886,0.6577175913825886,3,0.5946379714289504,0.5946379714289504,0.7757114966710409,0.8357649801372764,0.8059423418758124,0.5187604069390764,0.5613943482977491,0.626766000032084,0.5634524011740595
