stage,target_name,target_path,render_seed,seed_role,candidate_index,prompt_id,prompt_source,prompt,negative_prompt,clip_model,clip_iisim,lpips_alex,pixel_mse_01,pixel_rmse_01,pixel_ssim_01,color_hist_sim,edge_rmse,edge_sim,layout_sim,visual_specific_score,region_score,heuristic_score,saliency_component_count,largest_component_fraction,model_id,num_inference_steps,guidance_scale,original_inference_steps,width,height,clip_norm,lpips_norm,rmse_norm,ssim_norm,color_norm,edge_norm,layout_norm,combined_score,is_pareto,pareto_rank,selection_score,region_norm,heuristic_norm,maxstack_score,stage1_selection_score,stage1_combined_score,validation_count,validation_mean_selection,validation_mean_combined,validation_mean_clip,validation_mean_visual,validation_mean_region,validation_mean_heuristic,validation_worst_selection,validation_best_selection,robustness_score
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,112,1159_7_ronda_12_maxstack_cube_all_techniques_112,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny hidden face, thin amber quill crown, realistic studio photo",,openai/clip-vit-large-patch14,0.6592212319374084,0.5123342275619507,0.01637202315032482,0.12795320687784587,0.6588961347321306,0.7255785906756366,0.07141117193758945,0.9285888280624106,0.9756923693327131,0.8466549294924227,0.817368257909901,0.7845196527347513,4.0,0.7859738372093024,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6478492495957467,0.6130280116373159,0.7253541774831297,0.8100668724825715,0.6998596809360361,0.9362560187480081,0.8511223751464445,0.7181774662447072,False,1,0.7181774662447072,0.9016231448046188,0.7788786778074742,0.7642661964839637,0.7181774662447072,0.7181774662447072,3,0.5382936122013741,0.5382936122013741,0.6894236207008362,0.8402733686841156,0.7608162357952949,0.6895331419212823,0.46517859027377656,0.5752358677824793,0.6617697971376206
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,211,1159_7_ronda_12_maxstack_cube_all_techniques_211,ronda_12_maxstack_cube_all_techniques,"visible 4 by 4 peach block sides, hedgehog cube sculpture, tiny hidden face, fine orange quills on top only, realistic studio photo",,openai/clip-vit-large-patch14,0.5883620381355286,0.5272824764251709,0.015668818727135658,0.12517515219537645,0.7321381745928903,0.6914853696469908,0.07209685309891209,0.9279031469010879,0.9686783464821803,0.8296701870529627,0.7770792897566322,0.8205495221871587,3.0,0.950960219478738,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.47359821741613284,0.5713586449937443,0.7475871273713708,0.8963846838573879,0.6130388791744924,0.929982962740609,0.7845841801640779,0.6857624670577563,False,1,0.6857624670577563,0.6524427708423652,0.8788076943065662,0.701967230057754,0.6857624670577563,0.6857624670577563,3,0.6076613050683902,0.6076613050683902,0.6168226997057596,0.8218648282007534,0.7595821931820627,0.7132575511705852,0.5205815056543176,0.765561233412819,0.661736081208399
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,236,1159_7_ronda_12_maxstack_cube_all_techniques_236,ronda_12_maxstack_cube_all_techniques,"cubical hedgehog object, visible 4 by 4 peach block sides, tiny dark nose at top front, fine orange quills on top only, soft product render",,openai/clip-vit-large-patch14,0.6002169251441956,0.5804476141929626,0.015174094587564468,0.12318317493701998,0.6715322250160507,0.7487521701388888,0.07473911892794276,0.9252608810720573,0.9464465615801999,0.8500690972537599,0.7947391225309749,0.6729741224947344,8.0,0.807679122386013,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5027507689313057,0.4231568296123498,0.7635290491927902,0.8249588615603761,0.7588728421446509,0.9058098011213347,0.5736834075066799,0.6316573260246358,False,1,0.6316573260246358,0.7616658146810928,0.4695066123194644,0.6443191687656399,0.6316573260246358,0.6316573260246358,3,0.615271774889509,0.615271774889509,0.7126412987709045,0.8263697761981571,0.7660782420101313,0.7773777713874078,0.5356773312470202,0.7414678437172232,0.6579585665858046
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,99,1159_7_ronda_12_maxstack_cube_all_techniques_099,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny hidden face, orange top quills, warm brown macro photo",,openai/clip-vit-large-patch14,0.6981403827667236,0.49411964416503906,0.018317267298698425,0.1353412993091851,0.48647999548916754,0.7688519513165509,0.06741131649576154,0.9325886835042385,0.9677497572207222,0.8659393687630759,0.7784048939821014,0.698886463863106,7.0,0.8603311735061195,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7435559862899812,0.6638025311660412,0.6662267996700879,0.6068695856041418,0.8100583583389102,0.972849290699193,0.7757751621933512,0.722182570274376,False,1,0.722182570274376,0.6606414061455027,0.5413746159365882,0.6938305932876171,0.722182570274376,0.722182570274376,3,0.6035816669149282,0.6035816669149282,0.6999756296475729,0.8468173186919118,0.7400401012811225,0.7921851998442242,0.5889078930042895,0.6143271905716633,0.6540643823341488
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,100,1159_7_ronda_12_maxstack_cube_all_techniques_100,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny hidden face, orange top quills, realistic studio photo",,openai/clip-vit-large-patch14,0.7523176670074463,0.4741848111152649,0.018710017204284668,0.13678456493436922,0.6072229458641517,0.6629955150462963,0.07795672174835659,0.9220432782516435,0.9657653383118692,0.8142161968212823,0.793684385820708,0.790938581815017,3.0,0.782701169797944,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8767842548196719,0.7193723758301391,0.6546762522591145,0.7491685608254827,0.5404874468406623,0.8763730835322371,0.7569500663677895,0.7370502126647055,False,1,0.7370502126647055,0.7551424486098598,0.7966816085345937,0.7337938121033499,0.7370502126647055,0.7370502126647055,3,0.5812518740366296,0.5712518740366296,0.7341376543045044,0.8328987012036193,0.7508588563166061,0.6939876688651353,0.5275524801491097,0.6468862932833949,0.6525718678707583
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,140,1159_7_ronda_12_maxstack_cube_all_techniques_140,ronda_12_maxstack_cube_all_techniques,"peach 4x4 grid sides, cubical hedgehog object, pinpoint eyes and nose in top front edge, orange top quills, realistic studio photo",,openai/clip-vit-large-patch14,0.6637551784515381,0.5284179449081421,0.02479042299091816,0.1574497475098584,0.4653877065596093,0.7489115397135416,0.0734517405784607,0.9265482594215393,0.9757385248980639,0.8564497886482453,0.8172676768251238,0.8394464841145693,3.0,0.905982905982906,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.658998753528055,0.568193441299179,0.4892914700474835,0.5820117277298124,0.7592786880527311,0.9175875732763038,0.8515602277272357,0.6423444676813497,False,1,0.6423444676813497,0.9010010680062516,0.9312185092478,0.7458991645365338,0.6423444676813497,0.6423444676813497,3,0.5503773811775119,0.5503773811775119,0.699346681435903,0.8187807501466593,0.7704730239480209,0.6512082428755964,0.4312416894833419,0.6147837105228602,0.6493881694763265
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,229,1159_7_ronda_12_maxstack_cube_all_techniques_229,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, straight vertical block grid sides, small centered face under top quills, compact messy orange top tuft, realistic studio photo",,openai/clip-vit-large-patch14,0.6226806044578552,0.49497172236442566,0.01498432271182537,0.12241046814641864,0.6944203809126381,0.7369537353515625,0.07654686775507273,0.9234531322449273,0.9652313893974627,0.8478840550734202,0.7810316533769207,0.6907545829445679,7.0,0.8199233716475096,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5579915795719312,0.6614272991757177,0.7697130712216411,0.8519331993471846,0.7288272924177335,0.8892713423163404,0.7518847853251559,0.7279538045285707,False,1,0.7279538045285707,0.6768874635232919,0.5188208050339248,0.689135000760523,0.7279538045285707,0.7279538045285707,3,0.5872529477283133,0.5872529477283133,0.6482430895169576,0.8402925807539159,0.7549339125703688,0.6813275922668671,0.44604366663899786,0.7964530987802806,0.6491273566263012
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,301,1159_7_ronda_12_maxstack_cube_all_techniques_301,ronda_12_maxstack_cube_all_techniques,"tiny hedgehog in peach block cube, peach 4x4 grid sides, buried hedgehog face below orange fur, thin amber quill crown, realistic studio photo",,openai/clip-vit-large-patch14,0.7037782073020935,0.4893910884857178,0.02017766423523426,0.14204810535601756,0.5781013920797865,0.6953611020688658,0.07014391145444566,0.9298560885455543,0.9726250510474737,0.8328871371314284,0.7863190282780587,0.7475598790662163,4.0,0.7312824314306894,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7574200551824739,0.6769837353391255,0.6125518005095842,0.7148479876781589,0.6229087062582305,0.9478497396129493,0.8220244057663281,0.7167828577169089,False,1,0.7167828577169089,0.7095889725351898,0.676370567485166,0.7044964541684685,0.7167828577169089,0.7167828577169089,3,0.5286668835000552,0.5286668835000552,0.6627080837885538,0.8397913501904383,0.7577890159013356,0.770356478852379,0.44890669946378303,0.5730658146883144,0.6473247101176536
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,166,1159_7_ronda_12_maxstack_cube_all_techniques_166,ronda_12_maxstack_cube_all_techniques,"tiny hedgehog in peach block cube, peach 4x4 grid sides, small centered face under top quills, thin amber quill crown, soft product render",,openai/clip-vit-large-patch14,0.7106835842132568,0.4195076823234558,0.020460130646824837,0.1430389130510465,0.5131926682358663,0.7276859989872686,0.06444358755118412,0.9355564124488158,0.9593489190992718,0.8467732277212108,0.7394621383301351,0.7512425235263012,4.0,0.8865836791147994,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7744011833861589,0.8717889797742653,0.6046223029473258,0.6383512244532271,0.7052263454439481,1.0,0.6960810099426341,0.7812898213376948,False,1,0.7812898213376948,0.4197871261460199,0.686584399636243,0.6916362574879003,0.7812898213376948,0.7812898213376948,3,0.5899977347201893,0.5799977347201893,0.6807672580083212,0.8363819535484142,0.7379906743169959,0.7963098758305275,0.5355941551823793,0.6518976124171145,0.6468939108645496
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,6,1159_7_ronda_12_maxstack_cube_all_techniques_006,ronda_12_maxstack_cube_all_techniques,"small block hedgehog, 4x4 cubical sides, tiny buried face, orange hairlike top quills, centered brown studio crop",,openai/clip-vit-large-patch14,0.7323350310325623,0.4995948374271393,0.018813375383615494,0.13716185834121486,0.6197516622812352,0.7136383056640625,0.07326554561719704,0.926734454382803,0.9822918472758683,0.8419526660379829,0.7884207987625557,0.6099703246816729,6.0,0.3746189024390244,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8276446194742773,0.648540018642302,0.6516567489136632,0.7639340067703844,0.6694528995675295,0.9192910055509336,0.9137280095335828,0.7331329759963643,False,1,0.7331329759963643,0.7225880633363599,0.29476527556598864,0.6672389559979411,0.7331329759963643,0.7331329759963643,3,0.6644931185971852,0.6544931185971851,0.7389151453971863,0.8407184403915718,0.762557442902026,0.6666168769615249,0.5669210089833543,0.7884818909050296,0.6459132578813617
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,11,1159_7_ronda_12_maxstack_cube_all_techniques_011,ronda_12_maxstack_cube_all_techniques,"small hedgehog with compact cubical wooden block body, warm peach beige 4 by 4 cube grid sides, tiny face mostly hidden below orange spiky fur, amber quill fur only on the top surface",,openai/clip-vit-large-patch14,0.802423357963562,0.4168339669704437,0.020980358123779297,0.14484598069597684,0.46728149893928606,0.7073997214988426,0.06786639039463047,0.9321336096053695,0.9553530398321186,0.8356472460027822,0.7378365076197562,0.6832444784159666,5.0,0.7194683908045977,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,1.0,0.8792421621747358,0.5901602246275838,0.5842436155052316,0.6535659031870417,0.9686859795042291,0.6581742908643468,0.7913900022197865,True,0,0.8213900022197865,0.4097328783728891,0.49799149394414044,0.6814678399430019,0.8213900022197865,0.7913900022197865,3,0.6421551384684997,0.6321551384684997,0.7552993694941202,0.8472151484166003,0.7258385397867791,0.7771364566261184,0.5836790616688188,0.7534350149610575,0.6450890746231824
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,124,1159_7_ronda_12_maxstack_cube_all_techniques_124,ronda_12_maxstack_cube_all_techniques,"compact cubical hedgehog, regular peach square lattice sides, tiny dark nose at top front, orange top quills, centered brown studio crop",,openai/clip-vit-large-patch14,0.6244754195213318,0.5422953963279724,0.020743560045957565,0.14402624776740372,0.3755577609411,0.8166543466073496,0.06893153187972309,0.9310684681202769,0.9643293587014555,0.8862342915556953,0.7638331266894082,0.7412173295743656,5.0,0.8733699382292381,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5624052394035227,0.5295090029691438,0.5967205998562337,0.4761446011936117,0.931790543214674,0.9589413743310303,0.7433277139254749,0.6350290773768542,False,1,0.6350290773768542,0.5705175188950011,0.6587794759144716,0.6508370833994797,0.6350290773768542,0.6350290773768542,3,0.586706779057763,0.586706779057763,0.6170095205307007,0.8634745481619318,0.758896568715394,0.7730535658548195,0.5063967089621526,0.7191231461383855,0.6443419989349587
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,377,1159_7_ronda_12_maxstack_cube_all_techniques_377,ronda_12_maxstack_cube_all_techniques,"visible 4 by 4 peach block sides, cubical hedgehog object, tiny dark nose at top front, fine orange quills on top only, soft product render",,openai/clip-vit-large-patch14,0.6215898394584656,0.575263261795044,0.015179084613919258,0.1232034277685457,0.6685990319155778,0.7432561803747105,0.07430214651101003,0.9256978534889899,0.9305461985745388,0.844568769604674,0.7880643670033818,0.8410482752525363,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5553092610637577,0.4376086013787328,0.76336696448249,0.8215020106963933,0.7448769149954304,0.9098075082186379,0.42284536826637065,0.6340824336084686,False,1,0.6340824336084686,0.7203835938968574,0.9356610846855333,0.7002528121790667,0.6340824336084686,0.6340824336084686,3,0.5440611657877213,0.5440611657877213,0.6821914116541544,0.8281792859844451,0.7478397424543736,0.7645722712278659,0.49236887875053925,0.6245437436965101,0.641994022832973
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,355,1159_7_ronda_12_maxstack_cube_all_techniques_355,ronda_12_maxstack_cube_all_techniques,"tiny hedgehog in peach block cube, visible 4 by 4 peach block sides, buried hedgehog face below orange fur, thin amber quill crown, soft product render",,openai/clip-vit-large-patch14,0.6462186574935913,0.5245093107223511,0.019305845722556114,0.13894547751746408,0.5697967076746577,0.7048701533564815,0.0668511632970027,0.9331488367029973,0.9694819682841802,0.8376900555133018,0.7558473352681659,0.7998594918686468,2.0,0.931895961670089,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.615874400655717,0.5790890527151799,0.6373823301934365,0.7050606826908583,0.6471241787736834,0.9779739354856404,0.792207700259894,0.6732688776415773,False,1,0.6732688776415773,0.5211267654470688,0.8214237955445588,0.6640372485361328,0.6732688776415773,0.6732688776415773,3,0.6428235259946212,0.6328235259946212,0.7019309202829996,0.8478968247421742,0.7387500241764201,0.757637249572651,0.520864219399461,0.7195645749376547,0.6419130507093885
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,106,1159_7_ronda_12_maxstack_cube_all_techniques_106,ronda_12_maxstack_cube_all_techniques,"cube hedgehog, peach 4x4 grid sides, tiny hidden face, fine orange quills on top only, centered brown studio crop",,openai/clip-vit-large-patch14,0.7245506048202515,0.474909245967865,0.020985830575227737,0.14486487005215495,0.4055086376874118,0.7988998978226273,0.06642493518042641,0.9335750648195735,0.9622353721802733,0.8787033011430877,0.760467415885078,0.8121845190420834,3.0,0.9673358285130997,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8085018063876117,0.7173529592577639,0.590009051897983,0.5114425548608418,0.8865775820506732,0.9818733467543604,0.723463210144127,0.7296990573330502,False,1,0.7296990573330502,0.5497011734954048,0.8556073177855426,0.7257453109455096,0.7296990573330502,0.7296990573330502,3,0.5892337739024746,0.5792337739024744,0.6844723622004191,0.8346354313824099,0.737445056940774,0.7028966506245516,0.5100423128655974,0.6708963934848805,0.6399706948659335
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,186,1159_7_ronda_12_maxstack_cube_all_techniques_186,ronda_12_maxstack_cube_all_techniques,"visible 4 by 4 peach block sides, small block hedgehog, tiny hidden face, fine orange quills on top only, warm brown macro photo",,openai/clip-vit-large-patch14,0.730181097984314,0.532831609249115,0.019457982853055,0.13949187378860103,0.5875576356112812,0.7307665789568866,0.08569132158513731,0.9143086784148626,0.969635319874745,0.84278006195075,0.8136430920257114,0.7528521755689249,5.0,0.7704794261985655,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8223478465819347,0.5558900203869026,0.6330094857739338,0.725992437600876,0.7130712604969454,0.8056119474418872,0.7936624628478266,0.677547758555726,False,1,0.677547758555726,0.8785836312444166,0.6910487773309115,0.7220511061595885,0.677547758555726,0.677547758555726,3,0.5650769440654836,0.5550769440654837,0.7282237410545349,0.8234460478782598,0.727277341837041,0.7723215398400471,0.462343102225318,0.6534937432243829,0.639476216292058
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,339,1159_7_ronda_12_maxstack_cube_all_techniques_339,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, regular peach square lattice sides, buried hedgehog face below orange fur, thin amber quill crown, realistic studio photo",,openai/clip-vit-large-patch14,0.7184407711029053,0.5100915431976318,0.021402649581432343,0.14629644418588014,0.6229022356477241,0.636789392541956,0.07334104224595937,0.9266589577540406,0.986387804645083,0.808163422786811,0.764262718608624,0.7303813640653214,5.0,0.8287373004354136,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7934770117975111,0.6192796627770384,0.5785520722433846,0.7676470464138474,0.47375170001942873,0.9186003134227108,0.9525841147787448,0.6928481499816134,False,1,0.6928481499816134,0.5731744714055282,0.6287258733731912,0.6455222189028756,0.6928481499816134,0.6928481499816134,3,0.6214926719836134,0.6214926719836134,0.6573114395141602,0.8225193866865214,0.7620296642946331,0.7071697793139394,0.5327936370586406,0.702441173013507,0.6370890371442041
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,309,1159_7_ronda_12_maxstack_cube_all_techniques_309,ronda_12_maxstack_cube_all_techniques,"tiny hedgehog in peach block cube, straight vertical block grid sides, buried hedgehog face below orange fur, fine orange quills on top only, centered brown studio crop",,openai/clip-vit-large-patch14,0.7005840539932251,0.44885045289993286,0.024603761732578278,0.15685586292063894,0.36518339087307494,0.7686439796730324,0.07071939921260198,0.929280600787398,0.9643416081125731,0.8640063227509686,0.7539954720755199,0.6849219899914598,6.0,0.7777015437392796,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7495652591969812,0.7899938025145508,0.49404436652386896,0.4639181132316878,0.8095287438205644,0.9425848043308963,0.7434439173828526,0.7161016929899858,False,1,0.7161016929899858,0.5096733084829931,0.5026440803801338,0.6538168812567899,0.7161016929899858,0.7161016929899858,3,0.6073683819013482,0.6073683819013482,0.697135845820109,0.8345664466598519,0.7547812731803791,0.729893588735199,0.5049677299435702,0.6974604668460335,0.6365550207065181
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,371,1159_7_ronda_12_maxstack_cube_all_techniques_371,ronda_12_maxstack_cube_all_techniques,"tiny hedgehog in peach block cube, peach 4x4 grid sides, buried hedgehog face below orange fur, fine orange quills on top only, soft product render",,openai/clip-vit-large-patch14,0.7607041597366333,0.41947540640830994,0.023472437635064125,0.15320717227030894,0.5158027354034408,0.6941810890480324,0.07371533788070998,0.9262846621192901,0.9626179399228143,0.8291047097979289,0.7124984308590504,0.7843738231442878,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8974076197779802,0.8718789513123549,0.5232450719305647,0.6414272622844317,0.6199037195345726,0.9151760141819589,0.7270924208823301,0.7679671402101823,False,1,0.7679671402101823,0.25302120934483296,0.7784742187357939,0.6554601731969839,0.7679671402101823,0.7679671402101823,3,0.6106786728501179,0.6106786728501179,0.726831833521525,0.8143056470339781,0.744157106340993,0.7911136195623131,0.570159905885162,0.641006534893653,0.636417583390393
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,90,1159_7_ronda_12_maxstack_cube_all_techniques_090,ronda_12_maxstack_cube_all_techniques,"tiny hidden face, peach 4x4 grid sides, fine orange quills, cube hedgehog, warm macro",,openai/clip-vit-large-patch14,0.6299355030059814,0.40986689925193787,0.028120724484324455,0.16769235070307906,0.24810566482557014,0.8190658004195601,0.0708633738107583,0.9291366261892418,0.9644691198937605,0.8866712533337888,0.7469703228847093,0.810227742163532,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.5758322222964868,0.8986633868177989,0.4073192594365713,0.32593870833836097,0.9379314811216889,0.9412676313227668,0.7446535518451288,0.7127139658450431,False,1,0.7127139658450431,0.4662239628495341,0.8501801876861649,0.702028574586003,0.7127139658450431,0.7127139658450431,3,0.5416847477576249,0.5416847477576249,0.6507388154665629,0.8446171141921855,0.7341991122953369,0.7844242308768954,0.5050382405583919,0.6096739152867265,0.6351707558106702
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,304,1159_7_ronda_12_maxstack_cube_all_techniques_304,ronda_12_maxstack_cube_all_techniques,"tiny hedgehog in peach block cube, straight vertical block grid sides, pinpoint eyes and nose in top front edge, fine orange quills on top only, realistic studio photo",,openai/clip-vit-large-patch14,0.644573986530304,0.45386606454849243,0.016423828899860382,0.12815548720152556,0.7283742562551825,0.6525104663990162,0.0741128385417304,0.9258871614582695,0.9682265117215564,0.8113355187342629,0.7686532072338874,0.8264899054254156,1.0,1.0,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.6118299626996495,0.7760124082630924,0.7237353150726352,0.8919487998524894,0.5137865279306896,0.9115394203097434,0.7802978711452925,0.7564178670833241,False,1,0.7564178670833241,0.6003288922722583,0.8952833758354939,0.7265707358404411,0.7564178670833241,0.7564178670833241,3,0.5500907635434685,0.5500907635434685,0.7207860946655273,0.8112786048222093,0.7311426667885543,0.745970154263976,0.4869000903375576,0.589181895415475,0.6335254806867449
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,144,1159_7_ronda_12_maxstack_cube_all_techniques_144,ronda_12_maxstack_cube_all_techniques,"hedgehog cube sculpture, visible 4 by 4 peach block sides, buried hedgehog face below orange fur, orange top quills, warm brown macro photo",,openai/clip-vit-large-patch14,0.7584267258644104,0.5253785252571106,0.019464721903204918,0.13951602740619057,0.6888153505903098,0.6285829897280092,0.07334358825470717,0.9266564117452928,0.9865685291151189,0.8045057953114804,0.7662646311883498,0.6923200011690401,6.0,0.7704861111111111,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.8918071439376084,0.5766660519026945,0.6328161828224561,0.8453275128994473,0.45285351409307095,0.9185770208833043,0.9542985488890388,0.7065993052385505,False,1,0.7065993052385505,0.58555595815292,0.5231625000208548,0.6395474176275556,0.7065993052385505,0.7065993052385505,3,0.654605751912972,0.654605751912972,0.6720907290776571,0.8178960632273394,0.7571950710146668,0.647212054969509,0.5622638354834526,0.8234533820671289,0.6330966578505746
stage1_fixed_seed,1159_7.png,C:\Users\tugap\Desktop\Universidade\Masters2ºAno\IAG\Projeto 2\TP2-students\students\tp2-chosen\1159_7.png,1159,fixed,273,1159_7_ronda_12_maxstack_cube_all_techniques_273,ronda_12_maxstack_cube_all_techniques,"peach 4x4 grid sides, hedgehog cube sculpture, tiny hidden face, orange top quills, warm brown macro photo",,openai/clip-vit-large-patch14,0.7084898948669434,0.470514178276062,0.013651593588292599,0.11684003418474594,0.6483658734633592,0.7240724916811342,0.07195958208980441,0.9280404179101955,0.9671696946028971,0.8440807064456584,0.793224327959598,0.5949182459696984,11.0,0.3531960996749729,SimianLuo/LCM_Dreamshaper_v7,8,8.0,50,768,768,0.7690066451143107,0.7296045406134679,0.8142936116649768,0.7976566623402359,0.6960242931876892,0.9312388069680679,0.7702724256911605,0.7790902135838919,False,1,0.7790902135838919,0.7522970694619112,0.2530182627453795,0.6949501341087866,0.7790902135838919,0.7790902135838919,3,0.602879992783653,0.602879992783653,0.6488411625226339,0.8549092486758211,0.726625788909048,0.7224559726115475,0.5381051132166736,0.6515521732288583,0.6298033439385188
